province,district,PC_number,PS_number,Eng-Qutbuddin Hilal,Dr. Abdullah Abdullah,Zalmai Rassoul,Abdul Rahim Wardak,Quayum Karzai,Prof-Abdo Rabe Rasool Sayyaf,Dr. Mohammad Ashraf Ghani Ahmadzai,Mohammad Daoud Sultanzoy,Mohd. Shafiq Gul Agha Sherzai,Mohammad Nadir Naeem,Hedayat Amin Arsala,Total
KABUL,Kabul,101001,1,4,58,15,0,0,6,44,0,4,1,0,132
KABUL,Kabul,101001,2,1,28,13,0,0,2,24,1,2,0,0,71
KABUL,Kabul,101001,3,1,35,14,0,0,0,14,1,4,0,0,69
KABUL,Kabul,101001,4,0,28,8,0,0,0,13,0,0,0,1,50
KABUL,Kabul,101001,5,1,11,6,0,0,2,2,0,0,0,0,22
KABUL,Kabul,101002,1,5,173,32,1,1,13,109,0,1,0,0,335
KABUL,Kabul,101002,2,4,161,24,1,0,14,78,1,2,2,1,288
KABUL,Kabul,101002,3,3,128,26,0,1,14,72,1,1,0,1,247
KABUL,Kabul,101002,4,0,115,20,0,1,12,42,0,0,1,1,192
KABUL,Kabul,101002,5,1,63,12,0,5,2,14,2,0,1,4,104
KABUL,Kabul,101003,1,4,145,24,0,0,12,180,1,2,1,0,369
KABUL,Kabul,101003,2,0,166,33,1,0,5,166,1,3,0,1,376
KABUL,Kabul,101003,3,0,44,5,1,0,3,36,0,0,0,3,92
KABUL,Kabul,101004,1,2,167,20,1,0,20,36,0,0,0,0,246
KABUL,Kabul,101004,2,4,137,26,0,0,13,39,1,2,0,0,222
KABUL,Kabul,101004,3,2,142,13,0,0,6,35,1,0,0,0,199
KABUL,Kabul,101004,4,4,114,26,0,0,3,23,1,0,0,0,171
KABUL,Kabul,101004,5,0,109,9,1,0,1,31,2,0,0,1,154
KABUL,Kabul,101005,1,3,142,13,0,6,14,82,0,2,0,0,262
KABUL,Kabul,101005,2,3,106,17,0,0,22,81,0,2,0,1,232
KABUL,Kabul,101005,3,0,8,5,0,0,0,6,0,0,0,0,19
KABUL,Kabul,101005,4,0,13,1,1,0,1,8,0,0,0,0,24
KABUL,Kabul,101006,1,1,90,22,0,2,8,55,1,1,0,1,181
KABUL,Kabul,101006,2,0,75,13,0,0,7,45,3,0,0,0,143
KABUL,Kabul,101006,3,3,97,26,0,1,12,78,2,1,0,1,221
KABUL,Kabul,101006,4,0,26,12,0,0,3,16,0,0,0,0,57
KABUL,Kabul,101006,5,2,50,10,0,0,3,35,1,0,0,0,101
KABUL,Kabul,101007,1,1,64,11,0,0,4,35,1,0,0,0,116
KABUL,Kabul,101007,2,0,38,4,0,0,6,10,0,0,0,0,58
KABUL,Kabul,101007,3,1,54,3,0,0,6,10,0,1,0,0,75
KABUL,Kabul,101007,4,0,19,0,0,0,3,6,0,0,0,0,28
KABUL,Kabul,101007,5,1,24,4,0,1,1,11,1,0,0,0,43
KABUL,Kabul,101008,1,2,193,31,3,0,10,231,0,2,0,0,472
KABUL,Kabul,101008,2,2,247,30,0,0,13,211,0,0,1,0,504
KABUL,Kabul,101008,3,6,214,44,0,2,31,243,0,7,1,0,548
KABUL,Kabul,101008,4,0,27,6,0,0,0,8,1,0,0,0,42
KABUL,Kabul,101008,5,0,19,3,0,0,1,20,0,0,0,0,43
KABUL,Kabul,101008,6,0,32,4,0,0,0,4,0,0,0,0,40
KABUL,Kabul,101009,1,1,101,9,1,0,5,34,0,0,0,0,151
KABUL,Kabul,101009,2,0,80,12,0,0,2,21,1,1,0,1,118
KABUL,Kabul,101009,3,0,12,22,0,0,0,18,0,1,0,0,53
KABUL,Kabul,101009,4,0,26,2,0,0,0,4,0,0,0,0,32
KABUL,Kabul,101010,1,4,180,12,0,1,17,72,1,1,0,0,288
KABUL,Kabul,101010,2,2,127,10,0,0,15,73,0,0,0,1,228
KABUL,Kabul,101010,3,5,151,33,1,1,18,66,0,1,0,1,277
KABUL,Kabul,101010,4,0,25,5,0,0,0,8,0,0,0,0,38
KABUL,Kabul,101010,5,0,7,3,0,0,0,7,0,0,0,0,17
KABUL,Kabul,101011,1,1,60,18,0,0,3,27,0,0,0,0,109
KABUL,Kabul,101011,2,3,96,20,0,1,4,47,0,6,0,0,177
KABUL,Kabul,101011,3,0,77,32,1,0,0,29,1,0,0,1,141
KABUL,Kabul,101012,1,1,148,10,0,0,5,104,1,6,0,0,275
KABUL,Kabul,101012,2,0,64,5,0,0,0,24,0,1,0,0,94
KABUL,Kabul,101013,1,0,192,43,0,1,1,51,0,9,2,3,302
KABUL,Kabul,101013,2,1,154,38,0,1,1,44,1,2,0,0,242
KABUL,Kabul,101013,3,1,182,57,0,0,2,75,0,6,0,3,326
KABUL,Kabul,101013,4,0,199,62,0,1,0,41,5,2,1,3,314
KABUL,Kabul,101013,5,0,185,58,1,0,0,34,4,4,3,1,290
KABUL,Kabul,101014,1,1,267,5,0,0,9,31,0,1,0,0,314
KABUL,Kabul,101014,2,2,144,6,0,0,2,7,2,0,0,0,163
KABUL,Kabul,101015,1,2,63,10,0,0,10,24,0,1,0,0,110
KABUL,Kabul,101015,2,9,82,11,0,0,15,43,1,1,0,0,162
KABUL,Kabul,101015,3,0,16,8,0,0,2,4,2,0,0,0,32
KABUL,Kabul,101016,1,2,85,15,0,0,4,29,3,0,1,0,139
KABUL,Kabul,101016,2,4,82,9,0,2,5,54,0,1,0,2,159
KABUL,Kabul,101016,3,1,67,16,0,1,4,41,1,1,0,0,132
KABUL,Kabul,101016,4,0,54,5,0,0,2,1,1,0,0,0,63
KABUL,Kabul,101016,5,0,38,2,0,0,0,12,0,0,0,1,53
KABUL,Kabul,101017,1,2,227,77,0,1,4,48,2,8,0,1,370
KABUL,Kabul,101017,2,0,221,61,2,1,4,46,2,3,1,2,343
KABUL,Kabul,101017,3,1,378,95,2,3,2,65,9,10,4,3,572
KABUL,Kabul,101018,1,4,123,14,0,1,19,29,1,0,0,0,191
KABUL,Kabul,101018,2,1,97,12,1,0,9,28,2,1,0,0,151
KABUL,Kabul,101018,3,0,52,15,0,0,0,19,2,1,0,2,91
KABUL,Kabul,101019,1,2,240,17,0,0,18,70,1,3,1,1,353
KABUL,Kabul,101019,2,12,181,15,0,0,14,55,13,2,0,0,292
KABUL,Kabul,101019,3,0,103,10,0,0,5,22,0,5,1,0,146
KABUL,Kabul,101019,4,0,70,14,0,0,1,14,1,3,0,0,103
KABUL,Kabul,101020,1,5,176,22,0,0,23,52,3,0,0,1,282
KABUL,Kabul,101020,2,0,55,2,0,1,0,7,0,0,0,0,65
KABUL,Kabul,101021,1,5,88,9,0,2,7,80,0,1,0,0,192
KABUL,Kabul,101021,2,8,88,14,0,0,11,63,1,0,0,0,185
KABUL,Kabul,101021,3,1,92,10,0,0,11,61,0,1,0,0,176
KABUL,Kabul,101021,4,0,107,27,0,0,18,71,1,2,0,0,226
KABUL,Kabul,101021,5,0,27,0,0,1,0,16,1,0,0,0,45
KABUL,Kabul,101021,6,0,9,4,1,0,0,9,0,0,0,0,23
KABUL,Kabul,101021,7,0,22,5,1,0,0,14,1,1,0,0,44
KABUL,Kabul,101022,1,5,75,6,1,0,5,25,1,0,0,0,118
KABUL,Kabul,101022,2,1,67,3,0,0,10,23,1,0,0,0,105
KABUL,Kabul,101022,3,1,64,6,0,0,8,11,0,0,0,0,90
KABUL,Kabul,101022,4,0,60,12,0,0,7,14,0,0,0,0,93
KABUL,Kabul,101022,5,0,33,13,0,0,0,5,0,0,0,0,51
KABUL,Kabul,101022,6,0,11,21,0,0,0,16,0,0,0,0,48
KABUL,Kabul,101022,7,0,59,7,0,1,2,11,0,0,1,0,81
KABUL,Kabul,101023,1,4,175,26,2,2,17,47,0,0,0,2,275
KABUL,Kabul,101023,3,2,106,10,0,0,10,28,1,1,0,0,158
KABUL,Kabul,101023,4,0,20,4,0,0,0,17,1,0,0,0,42
KABUL,Kabul,101023,5,0,21,6,0,0,0,15,1,0,0,0,43
KABUL,Kabul,101024,1,0,209,14,1,0,10,49,0,1,0,0,284
KABUL,Kabul,101024,2,5,256,20,0,0,10,59,0,1,0,1,352
KABUL,Kabul,101024,3,2,223,20,0,0,8,50,4,0,0,0,307
KABUL,Kabul,101024,4,0,141,14,0,1,10,25,1,0,0,0,192
KABUL,Kabul,101024,5,1,98,16,0,0,2,37,1,0,0,2,157
KABUL,Kabul,101025,1,3,245,29,0,0,4,57,7,0,0,0,345
KABUL,Kabul,101025,2,2,225,25,0,0,5,53,2,0,0,0,312
KABUL,Kabul,101025,3,0,201,20,0,0,5,47,2,0,0,0,275
KABUL,Kabul,101025,4,4,368,21,0,0,15,73,0,1,0,0,482
KABUL,Kabul,101025,5,1,289,23,0,0,22,87,1,0,0,0,423
KABUL,Kabul,101025,6,1,292,22,0,0,25,69,0,2,1,0,412
KABUL,Kabul,101025,7,3,307,14,0,1,18,67,2,0,0,0,412
KABUL,Kabul,101026,1,1,284,17,0,0,16,30,1,0,0,1,350
KABUL,Kabul,101026,2,0,255,7,0,0,0,27,1,0,0,0,290
KABUL,Kabul,101027,1,10,353,27,0,0,23,96,1,0,0,1,511
KABUL,Kabul,101027,2,4,218,18,0,0,6,65,3,0,0,0,314
KABUL,Kabul,101028,1,2,240,38,0,0,33,135,0,0,0,0,448
KABUL,Kabul,101028,2,1,115,18,0,0,16,80,0,1,0,1,232
KABUL,Kabul,101028,3,1,176,26,0,0,19,108,2,2,0,0,334
KABUL,Kabul,101028,4,1,97,12,0,1,19,94,1,0,0,0,225
KABUL,Kabul,101028,5,0,27,38,0,0,1,15,0,0,0,0,81
KABUL,Kabul,101028,6,0,29,37,0,0,0,10,0,0,0,0,76
KABUL,Kabul,101028,7,0,12,3,0,0,0,3,0,0,0,1,19
KABUL,Kabul,101029,1,0,69,21,0,1,5,46,1,4,0,0,147
KABUL,Kabul,101029,2,2,35,7,0,0,0,33,1,1,0,0,79
KABUL,Kabul,101029,3,0,22,7,0,0,1,11,0,2,0,0,43
KABUL,Kabul,101029,4,0,16,2,0,0,0,5,0,0,0,0,23
KABUL,Kabul,101029,5,0,10,4,0,0,0,10,0,0,0,0,24
KABUL,Kabul,101030,1,0,326,11,0,0,7,40,0,2,0,0,386
KABUL,Kabul,101030,2,0,328,13,0,0,8,29,0,0,0,0,378
KABUL,Kabul,101030,3,0,506,28,0,0,7,42,1,0,0,0,584
KABUL,Kabul,101031,1,1,70,5,0,0,17,28,1,0,0,0,122
KABUL,Kabul,101032,1,9,201,62,0,0,36,158,1,5,1,0,473
KABUL,Kabul,101032,2,9,200,62,0,0,36,157,0,5,1,0,470
KABUL,Kabul,101032,4,11,216,58,2,0,38,186,1,1,0,0,513
KABUL,Kabul,101032,5,0,199,35,0,0,12,79,2,2,0,1,330
KABUL,Kabul,101032,6,1,93,29,0,1,8,48,0,5,0,1,186
KABUL,Kabul,101033,1,8,281,73,0,0,38,171,2,2,0,0,575
KABUL,Kabul,101033,2,15,242,65,0,0,37,223,2,1,0,0,585
KABUL,Kabul,101033,3,12,291,57,0,0,32,149,1,7,0,2,551
KABUL,Kabul,101033,4,11,245,68,0,0,40,162,4,9,1,1,541
KABUL,Kabul,101033,6,0,24,17,0,0,6,33,1,0,0,1,82
KABUL,Kabul,101033,7,1,131,12,0,0,4,46,1,0,0,0,195
KABUL,Kabul,101034,1,1,157,58,0,0,9,98,1,2,0,2,328
KABUL,Kabul,101034,2,2,172,44,0,0,10,94,2,0,0,0,324
KABUL,Kabul,101034,3,1,118,25,0,0,9,60,2,0,0,0,215
KABUL,Kabul,101034,4,2,131,20,0,0,4,47,0,2,0,0,206
KABUL,Kabul,101034,5,0,98,46,0,0,3,73,0,2,1,1,224
KABUL,Kabul,101034,6,0,96,20,0,0,3,33,3,0,2,1,158
KABUL,Kabul,101034,7,0,62,14,0,0,0,12,0,0,0,1,89
KABUL,Kabul,101035,1,9,157,41,0,0,18,100,1,3,0,2,331
KABUL,Kabul,101035,2,2,146,37,0,1,14,59,2,1,1,1,264
KABUL,Kabul,101035,3,4,182,54,0,1,14,85,2,1,0,0,343
KABUL,Kabul,101035,4,7,143,26,0,1,9,77,0,1,0,0,264
KABUL,Kabul,101035,5,2,78,35,0,1,1,44,1,1,0,0,163
KABUL,Kabul,101035,6,3,82,24,0,1,1,61,0,5,0,0,177
KABUL,Kabul,101035,7,0,82,23,0,0,29,41,1,1,0,1,178
KABUL,Kabul,101035,8,2,92,35,0,2,0,40,2,0,1,0,174
KABUL,Kabul,101036,1,4,250,35,0,0,14,90,2,2,0,0,397
KABUL,Kabul,101036,2,3,232,57,0,0,15,92,3,1,0,2,405
KABUL,Kabul,101036,3,3,179,48,1,0,15,80,3,3,0,0,332
KABUL,Kabul,101036,4,0,177,30,0,2,13,68,2,4,0,0,296
KABUL,Kabul,101036,5,0,169,48,0,0,1,46,6,0,0,1,271
KABUL,Kabul,101036,6,1,223,33,0,1,1,69,3,4,0,0,335
KABUL,Kabul,101036,7,0,199,51,0,0,5,56,2,2,1,1,317
KABUL,Kabul,101037,1,11,130,18,0,0,23,124,0,0,0,0,306
KABUL,Kabul,101037,2,1,118,14,0,0,13,89,2,2,0,1,240
KABUL,Kabul,101037,3,4,41,10,0,1,12,61,0,0,0,0,129
KABUL,Kabul,101037,4,0,47,6,0,1,1,49,0,0,1,0,105
KABUL,Kabul,101037,5,0,49,1,0,0,1,31,0,0,1,0,83
KABUL,Kabul,101038,1,4,338,76,0,0,10,76,3,7,0,1,515
KABUL,Kabul,101038,2,4,330,78,0,1,27,86,4,8,0,0,538
KABUL,Kabul,101038,3,5,344,103,0,0,12,101,1,3,0,1,570
KABUL,Kabul,101038,4,0,190,18,0,0,0,23,0,4,1,0,236
KABUL,Kabul,101038,5,0,225,26,0,1,0,32,3,0,0,0,287
KABUL,Kabul,101039,1,13,265,34,0,0,35,210,0,3,1,4,565
KABUL,Kabul,101039,2,5,206,30,1,0,31,165,3,2,0,1,444
KABUL,Kabul,101039,3,3,238,19,0,0,35,146,3,0,0,1,445
KABUL,Kabul,101039,4,0,157,23,1,1,7,73,1,2,1,1,267
KABUL,Kabul,101039,5,0,124,12,1,0,3,41,1,0,0,0,182
KABUL,Kabul,101040,1,9,124,28,1,1,26,81,1,3,1,1,276
KABUL,Kabul,101040,2,2,105,25,0,0,16,113,0,1,0,0,262
KABUL,Kabul,101040,3,6,123,19,0,0,35,107,3,4,1,1,299
KABUL,Kabul,101040,4,1,66,19,0,0,9,52,1,0,0,0,148
KABUL,Kabul,101040,5,1,63,18,0,0,6,70,0,0,2,1,161
KABUL,Kabul,101041,1,3,84,16,0,1,3,53,2,0,0,0,162
KABUL,Kabul,101041,2,1,102,12,0,0,9,52,1,1,0,0,178
KABUL,Kabul,101041,3,0,54,7,0,0,1,24,2,1,0,0,89
KABUL,Kabul,101041,4,1,56,7,0,0,0,21,2,0,0,0,87
KABUL,Kabul,101041,5,0,56,8,0,0,1,31,0,0,0,0,96
KABUL,Kabul,101042,1,14,260,49,0,0,46,212,2,3,0,0,586
KABUL,Kabul,101042,2,9,95,34,0,0,6,98,3,1,0,0,246
KABUL,Kabul,101043,1,5,84,29,0,0,17,59,1,0,0,0,195
KABUL,Kabul,101043,2,4,112,35,0,0,13,99,2,1,0,0,266
KABUL,Kabul,101043,3,1,118,20,0,1,1,63,1,0,1,0,206
KABUL,Kabul,101044,1,2,148,18,2,1,35,117,2,1,1,1,328
KABUL,Kabul,101044,2,1,105,17,0,0,31,83,0,0,0,0,237
KABUL,Kabul,101044,3,7,91,24,0,0,19,84,0,2,1,0,228
KABUL,Kabul,101044,4,1,142,28,0,0,20,81,2,9,1,0,284
KABUL,Kabul,101044,5,1,95,26,0,0,8,103,0,1,1,1,236
KABUL,Kabul,101045,1,6,240,54,0,1,24,155,3,4,0,1,488
KABUL,Kabul,101045,2,4,150,38,0,0,7,98,0,0,0,2,299
KABUL,Kabul,101045,3,3,167,20,0,0,16,85,2,3,0,0,296
KABUL,Kabul,101045,4,0,92,16,0,0,6,62,4,0,0,0,180
KABUL,Kabul,101045,5,1,77,8,0,1,2,34,1,1,0,0,125
KABUL,Kabul,101046,1,3,97,17,0,0,9,34,0,2,0,3,165
KABUL,Kabul,101046,2,1,75,17,0,1,7,30,1,1,0,1,134
KABUL,Kabul,101046,3,1,74,18,0,0,3,15,0,0,0,0,111
KABUL,Kabul,101046,4,0,34,5,0,0,0,12,0,0,0,1,52
KABUL,Kabul,101046,5,0,42,6,0,1,1,5,1,0,0,2,58
KABUL,Kabul,101046,6,0,69,14,0,0,0,2,0,1,0,2,88
KABUL,Kabul,101047,1,5,141,51,0,0,8,112,1,3,0,0,321
KABUL,Kabul,101047,2,5,105,39,0,0,9,85,0,0,0,0,243
KABUL,Kabul,101047,3,6,187,63,0,1,11,129,1,0,1,0,399
KABUL,Kabul,101047,4,0,65,28,0,0,3,71,1,1,0,0,169
KABUL,Kabul,101047,5,0,62,21,0,0,3,41,1,2,1,0,131
KABUL,Kabul,101048,1,0,197,31,0,1,26,92,2,0,0,1,350
KABUL,Kabul,101048,2,2,175,32,0,0,29,94,2,2,0,0,336
KABUL,Kabul,101048,3,0,194,33,1,0,23,57,0,0,0,0,308
KABUL,Kabul,101048,4,0,112,21,0,0,2,49,2,2,0,0,188
KABUL,Kabul,101048,5,1,124,18,1,0,6,46,2,1,0,1,200
KABUL,Kabul,101049,1,0,259,48,0,1,46,152,0,0,0,0,506
KABUL,Kabul,101049,2,4,302,45,0,0,31,212,1,0,0,0,595
KABUL,Kabul,101049,3,0,3,21,0,0,0,12,0,0,0,0,36
KABUL,Kabul,101049,4,0,7,2,0,0,0,2,0,0,0,0,11
KABUL,Kabul,101049,5,0,11,3,0,0,0,3,2,0,0,0,19
KABUL,Kabul,101049,6,0,8,8,0,0,0,8,1,0,0,0,25
KABUL,Kabul,101050,1,5,239,31,2,0,17,290,4,0,1,1,590
KABUL,Kabul,101050,2,3,271,51,0,0,23,236,2,0,1,0,587
KABUL,Kabul,101050,3,8,216,43,0,1,19,212,0,0,0,1,500
KABUL,Kabul,101050,4,0,54,11,0,1,1,113,2,0,1,0,183
KABUL,Kabul,101050,5,0,71,20,0,0,0,121,0,0,1,0,213
KABUL,Kabul,101050,6,0,56,27,0,1,0,131,1,0,0,0,216
KABUL,Kabul,101050,7,0,72,18,1,3,4,162,2,0,1,0,263
KABUL,Kabul,101050,8,0,73,26,0,0,4,170,1,0,1,0,275
KABUL,Kabul,101051,1,0,109,45,0,0,8,417,1,0,0,1,581
KABUL,Kabul,101051,2,0,131,46,1,1,10,396,2,1,0,1,589
KABUL,Kabul,101051,3,3,119,56,0,2,8,394,2,2,3,1,590
KABUL,Kabul,101051,4,0,75,45,0,3,1,421,3,2,1,0,551
KABUL,Kabul,101051,5,0,67,35,0,1,2,403,0,0,0,0,508
KABUL,Kabul,101051,6,3,18,4,0,0,2,27,1,0,0,0,55
KABUL,Kabul,101052,1,0,60,11,0,0,2,59,2,0,0,0,134
KABUL,Kabul,101052,2,1,56,7,0,0,2,50,0,0,0,0,116
KABUL,Kabul,101052,3,0,63,13,0,0,0,74,2,0,0,0,152
KABUL,Kabul,101052,4,9,281,43,0,0,34,214,5,0,0,0,586
KABUL,Kabul,101053,1,5,118,11,1,1,12,171,1,4,0,1,325
KABUL,Kabul,101053,2,0,88,35,0,0,6,127,1,4,0,1,262
KABUL,Kabul,101053,3,1,126,22,0,1,7,149,2,5,1,1,315
KABUL,Kabul,101053,4,2,90,19,0,1,8,91,1,0,1,0,213
KABUL,Kabul,101053,5,0,17,6,0,1,0,54,5,0,0,0,83
KABUL,Kabul,101053,6,0,39,7,0,0,1,72,1,1,1,2,124
KABUL,Kabul,101053,7,0,40,9,0,0,1,77,0,0,0,0,127
KABUL,Kabul,101053,8,0,18,11,0,3,0,147,0,0,0,0,179
KABUL,Kabul,101054,2,2,194,24,0,0,9,99,1,1,0,0,330
KABUL,Kabul,101054,3,3,233,27,0,0,22,101,2,1,1,1,391
KABUL,Kabul,101054,4,4,200,25,0,0,17,103,2,1,1,0,353
KABUL,Kabul,101054,5,1,122,14,0,1,2,35,1,0,0,0,176
KABUL,Kabul,101054,6,0,80,19,0,0,2,63,0,0,0,0,164
KABUL,Kabul,101054,7,0,119,7,0,0,1,47,0,0,0,0,174
KABUL,Kabul,101054,8,0,117,8,0,0,2,35,1,1,0,0,164
KABUL,Kabul,101055,1,1,195,18,0,0,11,39,0,0,0,0,264
KABUL,Kabul,101055,2,0,171,7,0,0,11,31,0,2,0,0,222
KABUL,Kabul,101055,3,4,137,8,0,0,11,22,0,0,0,0,182
KABUL,Kabul,101055,4,0,36,4,0,0,1,8,0,0,0,0,49
KABUL,Kabul,101055,5,0,24,1,0,0,1,9,0,0,0,0,35
KABUL,Kabul,101055,6,0,19,1,0,1,1,4,0,0,0,0,26
KABUL,Kabul,101056,1,1,115,13,0,0,15,37,0,1,0,0,182
KABUL,Kabul,101056,3,0,152,27,0,0,6,46,0,0,0,1,232
KABUL,Kabul,101056,4,0,23,4,0,0,0,13,0,0,0,0,40
KABUL,Kabul,101056,5,0,17,4,0,0,0,11,0,0,0,0,32
KABUL,Kabul,101056,6,0,32,7,0,0,0,6,2,0,0,0,47
KABUL,Kabul,101057,1,2,157,12,0,0,22,64,1,0,0,0,258
KABUL,Kabul,101057,2,6,171,21,0,0,29,70,0,0,0,0,297
