Province,District,PollingCenter,provId,distId,PC Code,psId,TotalVoters,TotalMale,TotalFemale,Kochi,Gender,PS #,voters
BADAKHSHAN,SHAHR-E-BUZURG,Karabin School,17,1713,1713178,1713178-03,739,413,326,0,F,03,326
BADAKHSHAN,SHAHR-E-BUZURG,Chogani High School,17,1713,1713179,1713179-01,1220,973,247,1,M,01,400
BADAKHSHAN,SHAHR-E-BUZURG,Chogani High School,17,1713,1713179,1713179-02,1220,973,247,1,M,02,287
BADAKHSHAN,SHAHR-E-BUZURG,Chogani High School,17,1713,1713179,1713179-03,1220,973,247,1,M,03,286
BADAKHSHAN,SHAHR-E-BUZURG,Chogani High School,17,1713,1713179,1713179-04,1220,973,247,1,F,04,247
BADAKHSHAN,SHAHR-E-BUZURG,Gazanfar Payeen Mosque,17,1713,1713180,1713180-01,331,262,69,0,M,01,262
BADAKHSHAN,SHAHR-E-BUZURG,Gazanfar Payeen Mosque,17,1713,1713180,1713180-02,331,262,69,0,F,02,69
BADAKHSHAN,SHAHR-E-BUZURG,Wandian School,17,1713,1713181,1713181-01,1442,955,487,0,M,01,400
BADAKHSHAN,SHAHR-E-BUZURG,Wandian School,17,1713,1713181,1713181-02,1442,955,487,0,M,02,278
BADAKHSHAN,SHAHR-E-BUZURG,Wandian School,17,1713,1713181,1713181-03,1442,955,487,0,M,03,277
BADAKHSHAN,SHAHR-E-BUZURG,Wandian School,17,1713,1713181,1713181-04,1442,955,487,0,F,04,244
BADAKHSHAN,SHAHR-E-BUZURG,Wandian School,17,1713,1713181,1713181-05,1442,955,487,0,F,05,243
BADAKHSHAN,SHAHR-E-BUZURG,Aab Ganda Secondary School,17,1713,1713182,1713182-01,1115,1071,44,0,M,01,400
BADAKHSHAN,SHAHR-E-BUZURG,Aab Ganda Secondary School,17,1713,1713182,1713182-02,1115,1071,44,0,M,02,336
BADAKHSHAN,SHAHR-E-BUZURG,Aab Ganda Secondary School,17,1713,1713182,1713182-03,1115,1071,44,0,M,03,335
BADAKHSHAN,SHAHR-E-BUZURG,Aab Ganda Secondary School,17,1713,1713182,1713182-04,1115,1071,44,0,F,04,44
BADAKHSHAN,SHAHR-E-BUZURG,Aspa Khwa School,17,1713,1713183,1713183-01,279,198,81,0,M,01,198
BADAKHSHAN,SHAHR-E-BUZURG,Aspa Khwa School,17,1713,1713183,1713183-02,279,198,81,0,F,02,81
BADAKHSHAN,SHAHR-E-BUZURG,Dara Kalati School,17,1713,1713184,1713184-01,264,243,21,0,M,01,243
BADAKHSHAN,SHAHR-E-BUZURG,Dara Kalati School,17,1713,1713184,1713184-02,264,243,21,0,F,02,21
BADAKHSHAN,SHAHR-E-BUZURG,Sangi Khwa School,17,1713,1713185,1713185-01,573,234,339,0,M,01,234
BADAKHSHAN,SHAHR-E-BUZURG,Sangi Khwa School,17,1713,1713185,1713185-02,573,234,339,0,F,02,339
BADAKHSHAN,RAGHISTAN,Naqsh Deh Secondary School,17,1714,1714186,1714186-01,1913,1677,236,2,M,01,400
BADAKHSHAN,RAGHISTAN,Naqsh Deh Secondary School,17,1714,1714186,1714186-02,1913,1677,236,2,M,02,400
BADAKHSHAN,RAGHISTAN,Naqsh Deh Secondary School,17,1714,1714186,1714186-03,1913,1677,236,2,M,03,400
BADAKHSHAN,RAGHISTAN,Naqsh Deh Secondary School,17,1714,1714186,1714186-04,1913,1677,236,2,M,04,239
BADAKHSHAN,RAGHISTAN,Naqsh Deh Secondary School,17,1714,1714186,1714186-05,1913,1677,236,2,M,05,238
BADAKHSHAN,RAGHISTAN,Naqsh Deh Secondary School,17,1714,1714186,1714186-06,1913,1677,236,2,F,06,236
BADAKHSHAN,RAGHISTAN,Zeeraki Mosque,17,1714,1714187,1714187-01,2996,2736,260,3,M,01,400
BADAKHSHAN,RAGHISTAN,Zeeraki Mosque,17,1714,1714187,1714187-02,2996,2736,260,3,M,02,400
BADAKHSHAN,RAGHISTAN,Zeeraki Mosque,17,1714,1714187,1714187-03,2996,2736,260,3,M,03,400
BADAKHSHAN,RAGHISTAN,Zeeraki Mosque,17,1714,1714187,1714187-04,2996,2736,260,3,M,04,400
BADAKHSHAN,RAGHISTAN,Zeeraki Mosque,17,1714,1714187,1714187-05,2996,2736,260,3,M,05,400
BADAKHSHAN,RAGHISTAN,Zeeraki Mosque,17,1714,1714187,1714187-06,2996,2736,260,3,M,06,368
BADAKHSHAN,RAGHISTAN,Zeeraki Mosque,17,1714,1714187,1714187-07,2996,2736,260,3,M,07,368
BADAKHSHAN,RAGHISTAN,Zeeraki Mosque,17,1714,1714187,1714187-08,2996,2736,260,3,F,08,260
BADAKHSHAN,RAGHISTAN,Olia Khom School,17,1714,1714192,1714192-01,1726,1389,337,1,M,01,400
BADAKHSHAN,RAGHISTAN,Olia Khom School,17,1714,1714192,1714192-02,1726,1389,337,1,M,02,400
BADAKHSHAN,RAGHISTAN,Olia Khom School,17,1714,1714192,1714192-03,1726,1389,337,1,M,03,295
BADAKHSHAN,RAGHISTAN,Olia Khom School,17,1714,1714192,1714192-04,1726,1389,337,1,M,04,294
BADAKHSHAN,RAGHISTAN,Olia Khom School,17,1714,1714192,1714192-05,1726,1389,337,1,F,05,337
BADAKHSHAN,RAGHISTAN,Pateer School,17,1714,1714193,1714193-01,1232,1102,130,0,M,01,400
BADAKHSHAN,RAGHISTAN,Pateer School,17,1714,1714193,1714193-02,1232,1102,130,0,M,02,351
BADAKHSHAN,RAGHISTAN,Pateer School,17,1714,1714193,1714193-03,1232,1102,130,0,M,03,351
BADAKHSHAN,RAGHISTAN,Pateer School,17,1714,1714193,1714193-04,1232,1102,130,0,F,04,130
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-01,4725,2819,1906,1,M,01,400
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-02,4725,2819,1906,1,M,02,400
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-03,4725,2819,1906,1,M,03,400
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-04,4725,2819,1906,1,M,04,400
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-05,4725,2819,1906,1,M,05,400
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-06,4725,2819,1906,1,M,06,400
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-07,4725,2819,1906,1,M,07,210
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-08,4725,2819,1906,1,M,08,209
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-09,4725,2819,1906,1,F,09,400
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-10,4725,2819,1906,1,F,10,400
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-11,4725,2819,1906,1,F,11,400
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-12,4725,2819,1906,1,F,12,353
BADAKHSHAN,KISHM,Mashhad Girls School,17,1715,1715195,1715195-13,4725,2819,1906,1,F,13,353
BADAKHSHAN,KISHM,Darul Uloom Abdullah Ibn Abbas,17,1715,1715196,1715196-01,2599,1522,1077,3,M,01,400
BADAKHSHAN,KISHM,Darul Uloom Abdullah Ibn Abbas,17,1715,1715196,1715196-02,2599,1522,1077,3,M,02,400
BADAKHSHAN,KISHM,Darul Uloom Abdullah Ibn Abbas,17,1715,1715196,1715196-03,2599,1522,1077,3,M,03,361
BADAKHSHAN,KISHM,Darul Uloom Abdullah Ibn Abbas,17,1715,1715196,1715196-04,2599,1522,1077,3,M,04,361
BADAKHSHAN,KISHM,Darul Uloom Abdullah Ibn Abbas,17,1715,1715196,1715196-05,2599,1522,1077,3,F,05,400
BADAKHSHAN,KISHM,Darul Uloom Abdullah Ibn Abbas,17,1715,1715196,1715196-06,2599,1522,1077,3,F,06,339
BADAKHSHAN,KISHM,Darul Uloom Abdullah Ibn Abbas,17,1715,1715196,1715196-07,2599,1522,1077,3,F,07,338
BADAKHSHAN,KISHM,Qara Bala School,17,1715,1715197,1715197-01,972,638,334,0,M,01,319
BADAKHSHAN,KISHM,Qara Bala School,17,1715,1715197,1715197-02,972,638,334,0,M,02,319
BADAKHSHAN,KISHM,Qara Bala School,17,1715,1715197,1715197-03,972,638,334,0,F,03,334
BADAKHSHAN,KISHM,Pasha Dara School,17,1715,1715198,1715198-01,650,394,256,5,M,01,394
BADAKHSHAN,KISHM,Pasha Dara School,17,1715,1715198,1715198-02,650,394,256,5,F,02,256
BADAKHSHAN,KISHM,Khoshka Dara School,17,1715,1715199,1715199-01,1857,1098,759,8,M,01,400
BADAKHSHAN,KISHM,Khoshka Dara School,17,1715,1715199,1715199-02,1857,1098,759,8,M,02,349
BADAKHSHAN,KISHM,Khoshka Dara School,17,1715,1715199,1715199-03,1857,1098,759,8,M,03,349
BADAKHSHAN,KISHM,Khoshka Dara School,17,1715,1715199,1715199-04,1857,1098,759,8,F,04,380
BADAKHSHAN,KISHM,Khoshka Dara School,17,1715,1715199,1715199-05,1857,1098,759,8,F,05,379
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-01,3708,1895,1813,1,M,01,400
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-02,3708,1895,1813,1,M,02,400
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-03,3708,1895,1813,1,M,03,400
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-04,3708,1895,1813,1,M,04,348
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-05,3708,1895,1813,1,M,05,347
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-06,3708,1895,1813,1,F,06,400
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-07,3708,1895,1813,1,F,07,400
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-08,3708,1895,1813,1,F,08,400
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-09,3708,1895,1813,1,F,09,307
BADAKHSHAN,KISHM,Namazgah School,17,1715,1715200,1715200-10,3708,1895,1813,1,F,10,306
BADAKHSHAN,KISHM,Dara Jeem School,17,1715,1715201,1715201-01,2235,1296,939,9,M,01,400
BADAKHSHAN,KISHM,Dara Jeem School,17,1715,1715201,1715201-02,2235,1296,939,9,M,02,400
BADAKHSHAN,KISHM,Dara Jeem School,17,1715,1715201,1715201-03,2235,1296,939,9,M,03,248
BADAKHSHAN,KISHM,Dara Jeem School,17,1715,1715201,1715201-04,2235,1296,939,9,M,04,248
BADAKHSHAN,KISHM,Dara Jeem School,17,1715,1715201,1715201-05,2235,1296,939,9,F,05,400
BADAKHSHAN,KISHM,Dara Jeem School,17,1715,1715201,1715201-06,2235,1296,939,9,F,06,270
BADAKHSHAN,KISHM,Dara Jeem School,17,1715,1715201,1715201-07,2235,1296,939,9,F,07,269
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-01,3941,1988,1953,11,M,01,400
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-02,3941,1988,1953,11,M,02,400
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-03,3941,1988,1953,11,M,03,400
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-04,3941,1988,1953,11,M,04,394
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-05,3941,1988,1953,11,M,05,394
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-06,3941,1988,1953,11,F,06,400
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-07,3941,1988,1953,11,F,07,400
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-08,3941,1988,1953,11,F,08,400
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-09,3941,1988,1953,11,F,09,377
BADAKHSHAN,KISHM,Hazrat Sarwar Kayenat Jami Mosque,17,1715,1715202,1715202-10,3941,1988,1953,11,F,10,376
BADAKHSHAN,KISHM,Jar Shah Baba Girls School,17,1715,1715203,1715203-01,1358,704,654,26,M,01,352
BADAKHSHAN,KISHM,Jar Shah Baba Girls School,17,1715,1715203,1715203-02,1358,704,654,26,M,02,352
BADAKHSHAN,KISHM,Jar Shah Baba Girls School,17,1715,1715203,1715203-03,1358,704,654,26,F,03,327
BADAKHSHAN,KISHM,Jar Shah Baba Girls School,17,1715,1715203,1715203-04,1358,704,654,26,F,04,327
BADAKHSHAN,KISHM,Dashti Khawrak School,17,1715,1715204,1715204-01,980,678,302,2,M,01,339
BADAKHSHAN,KISHM,Dashti Khawrak School,17,1715,1715204,1715204-02,980,678,302,2,M,02,339
BADAKHSHAN,KISHM,Dashti Khawrak School,17,1715,1715204,1715204-03,980,678,302,2,F,03,302
BADAKHSHAN,KISHM,Sangaab School,17,1715,1715205,1715205-01,1340,742,598,3,M,01,371
BADAKHSHAN,KISHM,Sangaab School,17,1715,1715205,1715205-02,1340,742,598,3,M,02,371
BADAKHSHAN,KISHM,Sangaab School,17,1715,1715205,1715205-03,1340,742,598,3,F,03,299
BADAKHSHAN,KISHM,Sangaab School,17,1715,1715205,1715205-04,1340,742,598,3,F,04,299
BADAKHSHAN,KISHM,Khambak School,17,1715,1715206,1715206-01,553,331,222,0,M,01,331
BADAKHSHAN,KISHM,Khambak School,17,1715,1715206,1715206-02,553,331,222,0,F,02,222
BADAKHSHAN,KISHM,Charmagh School,17,1715,1715207,1715207-01,1664,847,817,0,M,01,400
BADAKHSHAN,KISHM,Charmagh School,17,1715,1715207,1715207-02,1664,847,817,0,M,02,224
BADAKHSHAN,KISHM,Charmagh School,17,1715,1715207,1715207-03,1664,847,817,0,M,03,223
BADAKHSHAN,KISHM,Charmagh School,17,1715,1715207,1715207-04,1664,847,817,0,F,04,400
BADAKHSHAN,KISHM,Charmagh School,17,1715,1715207,1715207-05,1664,847,817,0,F,05,209
BADAKHSHAN,KISHM,Charmagh School,17,1715,1715207,1715207-06,1664,847,817,0,F,06,208
BADAKHSHAN,KISHM,Nawabad Gandom Qol School,17,1715,1715208,1715208-01,2019,980,1039,1,M,01,400
BADAKHSHAN,KISHM,Nawabad Gandom Qol School,17,1715,1715208,1715208-02,2019,980,1039,1,M,02,290
BADAKHSHAN,KISHM,Nawabad Gandom Qol School,17,1715,1715208,1715208-03,2019,980,1039,1,M,03,290
BADAKHSHAN,KISHM,Nawabad Gandom Qol School,17,1715,1715208,1715208-04,2019,980,1039,1,F,04,400
BADAKHSHAN,KISHM,Nawabad Gandom Qol School,17,1715,1715208,1715208-05,2019,980,1039,1,F,05,320
BADAKHSHAN,KISHM,Nawabad Gandom Qol School,17,1715,1715208,1715208-06,2019,980,1039,1,F,06,319
BADAKHSHAN,KISHM,Wakhshi School,17,1715,1715209,1715209-01,980,522,458,0,M,01,261
BADAKHSHAN,KISHM,Wakhshi School,17,1715,1715209,1715209-02,980,522,458,0,M,02,261
BADAKHSHAN,KISHM,Wakhshi School,17,1715,1715209,1715209-03,980,522,458,0,F,03,229
BADAKHSHAN,KISHM,Wakhshi School,17,1715,1715209,1715209-04,980,522,458,0,F,04,229
BADAKHSHAN,KISHM,Gandan Qol School,17,1715,1715210,1715210-01,3355,1906,1449,0,M,01,400
BADAKHSHAN,KISHM,Gandan Qol School,17,1715,1715210,1715210-02,3355,1906,1449,0,M,02,400
BADAKHSHAN,KISHM,Gandan Qol School,17,1715,1715210,1715210-03,3355,1906,1449,0,M,03,400
BADAKHSHAN,KISHM,Gandan Qol School,17,1715,1715210,1715210-04,3355,1906,1449,0,M,04,353
BADAKHSHAN,KISHM,Gandan Qol School,17,1715,1715210,1715210-05,3355,1906,1449,0,M,05,353
BADAKHSHAN,KISHM,Gandan Qol School,17,1715,1715210,1715210-06,3355,1906,1449,0,F,06,400
BADAKHSHAN,KISHM,Gandan Qol School,17,1715,1715210,1715210-07,3355,1906,1449,0,F,07,400
BADAKHSHAN,KISHM,Gandan Qol School,17,1715,1715210,1715210-08,3355,1906,1449,0,F,08,325
BADAKHSHAN,KISHM,Gandan Qol School,17,1715,1715210,1715210-09,3355,1906,1449,0,F,09,324
BADAKHSHAN,KISHM,Hazrat Bilal Mosque,17,1715,1715211,1715211-01,1418,716,702,9,M,01,358
BADAKHSHAN,KISHM,Hazrat Bilal Mosque,17,1715,1715211,1715211-02,1418,716,702,9,M,02,358
BADAKHSHAN,KISHM,Hazrat Bilal Mosque,17,1715,1715211,1715211-03,1418,716,702,9,F,03,351
BADAKHSHAN,KISHM,Hazrat Bilal Mosque,17,1715,1715211,1715211-04,1418,716,702,9,F,04,351
BADAKHSHAN,KISHM,Takia High School,17,1715,1715212,1715212-01,1441,907,534,0,M,01,400
BADAKHSHAN,KISHM,Takia High School,17,1715,1715212,1715212-02,1441,907,534,0,M,02,254
BADAKHSHAN,KISHM,Takia High School,17,1715,1715212,1715212-03,1441,907,534,0,M,03,253
BADAKHSHAN,KISHM,Takia High School,17,1715,1715212,1715212-04,1441,907,534,0,F,04,267
BADAKHSHAN,KISHM,Takia High School,17,1715,1715212,1715212-05,1441,907,534,0,F,05,267
BADAKHSHAN,KISHM,Mahzoon Baloch High School,17,1715,1715213,1715213-01,2894,1957,937,21,M,01,400
BADAKHSHAN,KISHM,Mahzoon Baloch High School,17,1715,1715213,1715213-02,2894,1957,937,21,M,02,400
BADAKHSHAN,KISHM,Mahzoon Baloch High School,17,1715,1715213,1715213-03,2894,1957,937,21,M,03,400
BADAKHSHAN,KISHM,Mahzoon Baloch High School,17,1715,1715213,1715213-04,2894,1957,937,21,M,04,379
BADAKHSHAN,KISHM,Mahzoon Baloch High School,17,1715,1715213,1715213-05,2894,1957,937,21,M,05,378
BADAKHSHAN,KISHM,Mahzoon Baloch High School,17,1715,1715213,1715213-06,2894,1957,937,21,F,06,400
BADAKHSHAN,KISHM,Mahzoon Baloch High School,17,1715,1715213,1715213-07,2894,1957,937,21,F,07,269
BADAKHSHAN,KISHM,Mahzoon Baloch High School,17,1715,1715213,1715213-08,2894,1957,937,21,F,08,268
BADAKHSHAN,KISHM,Nochi School,17,1715,1715214,1715214-01,1557,883,674,1,M,01,400
BADAKHSHAN,KISHM,Nochi School,17,1715,1715214,1715214-02,1557,883,674,1,M,02,242
BADAKHSHAN,KISHM,Nochi School,17,1715,1715214,1715214-03,1557,883,674,1,M,03,241
BADAKHSHAN,KISHM,Nochi School,17,1715,1715214,1715214-04,1557,883,674,1,F,04,337
BADAKHSHAN,KISHM,Nochi School,17,1715,1715214,1715214-05,1557,883,674,1,F,05,337
BADAKHSHAN,TAGAB,Khambak Bala School,17,1717,1717226,1717226-01,420,224,196,0,M,01,224
BADAKHSHAN,TAGAB,Khambak Bala School,17,1717,1717226,1717226-02,420,224,196,0,F,02,196
BADAKHSHAN,TAGAB,Arghanj Khwa Mosque,17,1717,1717227,1717227-01,2,2,0,0,M,01,2
BADAKHSHAN,TAGAB,Do Aabi Mosque,17,1717,1717228,1717228-01,5,3,2,0,M,01,3
BADAKHSHAN,TAGAB,Do Aabi Mosque,17,1717,1717228,1717228-02,5,3,2,0,F,02,2
BADAKHSHAN,TAGAB,Kori School,17,1717,1717229,1717229-01,726,535,191,0,M,01,268
BADAKHSHAN,TAGAB,Kori School,17,1717,1717229,1717229-02,726,535,191,0,M,02,267
BADAKHSHAN,TAGAB,Kori School,17,1717,1717229,1717229-03,726,535,191,0,F,03,191
BADAKHSHAN,TAGAB,Aajil Mosque,17,1717,1717230,1717230-01,211,121,90,0,M,01,121
BADAKHSHAN,TAGAB,Aajil Mosque,17,1717,1717230,1717230-02,211,121,90,0,F,02,90
BADAKHSHAN,TAGAB,Asiabak School,17,1717,1717231,1717231-01,1179,709,470,0,M,01,355
BADAKHSHAN,TAGAB,Asiabak School,17,1717,1717231,1717231-02,1179,709,470,0,M,02,354
BADAKHSHAN,TAGAB,Asiabak School,17,1717,1717231,1717231-03,1179,709,470,0,F,03,235
BADAKHSHAN,TAGAB,Asiabak School,17,1717,1717231,1717231-04,1179,709,470,0,F,04,235
BADAKHSHAN,TAGAB,Sabz Dara School,17,1717,1717232,1717232-01,1217,808,409,12,M,01,400
BADAKHSHAN,TAGAB,Sabz Dara School,17,1717,1717232,1717232-02,1217,808,409,12,M,02,204
BADAKHSHAN,TAGAB,Sabz Dara School,17,1717,1717232,1717232-03,1217,808,409,12,M,03,204
BADAKHSHAN,TAGAB,Sabz Dara School,17,1717,1717232,1717232-04,1217,808,409,12,F,04,205
BADAKHSHAN,TAGAB,Sabz Dara School,17,1717,1717232,1717232-05,1217,808,409,12,F,05,204
BADAKHSHAN,TAGAB,Farman Qoli School,17,1717,1717233,1717233-01,1567,1052,515,0,M,01,400
BADAKHSHAN,TAGAB,Farman Qoli School,17,1717,1717233,1717233-02,1567,1052,515,0,M,02,326
BADAKHSHAN,TAGAB,Farman Qoli School,17,1717,1717233,1717233-03,1567,1052,515,0,M,03,326
BADAKHSHAN,TAGAB,Farman Qoli School,17,1717,1717233,1717233-04,1567,1052,515,0,F,04,258
BADAKHSHAN,TAGAB,Farman Qoli School,17,1717,1717233,1717233-05,1567,1052,515,0,F,05,257
BADAKHSHAN,TAGAB,Karsada School,17,1717,1717234,1717234-01,1869,969,900,0,M,01,400
BADAKHSHAN,TAGAB,Karsada School,17,1717,1717234,1717234-02,1869,969,900,0,M,02,285
BADAKHSHAN,TAGAB,Karsada School,17,1717,1717234,1717234-03,1869,969,900,0,M,03,284
BADAKHSHAN,TAGAB,Karsada School,17,1717,1717234,1717234-04,1869,969,900,0,F,04,400
BADAKHSHAN,TAGAB,Karsada School,17,1717,1717234,1717234-05,1869,969,900,0,F,05,250
BADAKHSHAN,TAGAB,Karsada School,17,1717,1717234,1717234-06,1869,969,900,0,F,06,250
BADAKHSHAN,SHIGHNAN,Darmarakht School,17,1719,1719246,1719246-01,891,432,459,0,M,01,216
BADAKHSHAN,SHIGHNAN,Darmarakht School,17,1719,1719246,1719246-02,891,432,459,0,M,02,216
BADAKHSHAN,SHIGHNAN,Darmarakht School,17,1719,1719246,1719246-03,891,432,459,0,F,03,230
BADAKHSHAN,SHIGHNAN,Darmarakht School,17,1719,1719246,1719246-04,891,432,459,0,F,04,229
BADAKHSHAN,SHIGHNAN,Pastio Ghar Joyan School,17,1719,1719247,1719247-01,297,159,138,0,M,01,159
BADAKHSHAN,SHIGHNAN,Pastio Ghar Joyan School,17,1719,1719247,1719247-02,297,159,138,0,F,02,138
BADAKHSHAN,SHIGHNAN,Weer Boys School,17,1719,1719248,1719248-01,822,419,403,0,M,01,210
BADAKHSHAN,SHIGHNAN,Weer Boys School,17,1719,1719248,1719248-02,822,419,403,0,M,02,209
BADAKHSHAN,SHIGHNAN,Weer Boys School,17,1719,1719248,1719248-03,822,419,403,0,F,03,202
BADAKHSHAN,SHIGHNAN,Weer Boys School,17,1719,1719248,1719248-04,822,419,403,0,F,04,201
BADAKHSHAN,SHIGHNAN,Rahmat High School,17,1719,1719249,1719249-01,1764,859,905,3,M,01,400
BADAKHSHAN,SHIGHNAN,Rahmat High School,17,1719,1719249,1719249-02,1764,859,905,3,M,02,230
BADAKHSHAN,SHIGHNAN,Rahmat High School,17,1719,1719249,1719249-03,1764,859,905,3,M,03,229
BADAKHSHAN,SHIGHNAN,Rahmat High School,17,1719,1719249,1719249-04,1764,859,905,3,F,04,400
BADAKHSHAN,SHIGHNAN,Rahmat High School,17,1719,1719249,1719249-05,1764,859,905,3,F,05,253
BADAKHSHAN,SHIGHNAN,Rahmat High School,17,1719,1719249,1719249-06,1764,859,905,3,F,06,252
BADAKHSHAN,SHIGHNAN,Sarchashma High School,17,1719,1719250,1719250-01,1133,576,557,0,M,01,288
BADAKHSHAN,SHIGHNAN,Sarchashma High School,17,1719,1719250,1719250-02,1133,576,557,0,M,02,288
BADAKHSHAN,SHIGHNAN,Sarchashma High School,17,1719,1719250,1719250-03,1133,576,557,0,F,03,279
BADAKHSHAN,SHIGHNAN,Sarchashma High School,17,1719,1719250,1719250-04,1133,576,557,0,F,04,278
BADAKHSHAN,SHIGHNAN,Shadoj High School,17,1719,1719251,1719251-01,1413,628,785,1,M,01,314
BADAKHSHAN,SHIGHNAN,Shadoj High School,17,1719,1719251,1719251-02,1413,628,785,1,M,02,314
BADAKHSHAN,SHIGHNAN,Shadoj High School,17,1719,1719251,1719251-03,1413,628,785,1,F,03,393
BADAKHSHAN,SHIGHNAN,Shadoj High School,17,1719,1719251,1719251-04,1413,628,785,1,F,04,392
BADAKHSHAN,SHIGHNAN,Chasnor Olia High School,17,1719,1719252,1719252-01,333,170,163,0,M,01,170
BADAKHSHAN,SHIGHNAN,Chasnor Olia High School,17,1719,1719252,1719252-02,333,170,163,0,F,02,163
BADAKHSHAN,SHIGHNAN,Pajor Chawid School,17,1719,1719253,1719253-01,656,294,362,0,M,01,294
BADAKHSHAN,SHIGHNAN,Pajor Chawid School,17,1719,1719253,1719253-02,656,294,362,0,F,02,362
BADAKHSHAN,SHIGHNAN,Yarokh Mosque,17,1719,1719254,1719254-01,540,261,279,0,M,01,261
BADAKHSHAN,SHIGHNAN,Yarokh Mosque,17,1719,1719254,1719254-02,540,261,279,0,F,02,279
BADAKHSHAN,KHWAHAN,Sayl Dadan School,17,1720,1720255,1720255-01,2351,1341,1010,0,M,01,400
BADAKHSHAN,KHWAHAN,Sayl Dadan School,17,1720,1720255,1720255-02,2351,1341,1010,0,M,02,400
BADAKHSHAN,KHWAHAN,Sayl Dadan School,17,1720,1720255,1720255-03,2351,1341,1010,0,M,03,271
BADAKHSHAN,KHWAHAN,Sayl Dadan School,17,1720,1720255,1720255-04,2351,1341,1010,0,M,04,270
BADAKHSHAN,KHWAHAN,Sayl Dadan School,17,1720,1720255,1720255-05,2351,1341,1010,0,F,05,400
BADAKHSHAN,KHWAHAN,Sayl Dadan School,17,1720,1720255,1720255-06,2351,1341,1010,0,F,06,305
BADAKHSHAN,KHWAHAN,Sayl Dadan School,17,1720,1720255,1720255-07,2351,1341,1010,0,F,07,305
BADAKHSHAN,KHWAHAN,Hawz Shah School,17,1720,1720256,1720256-01,1073,855,218,0,M,01,400
BADAKHSHAN,KHWAHAN,Hawz Shah School,17,1720,1720256,1720256-02,1073,855,218,0,M,02,228
BADAKHSHAN,KHWAHAN,Hawz Shah School,17,1720,1720256,1720256-03,1073,855,218,0,M,03,227
BADAKHSHAN,KHWAHAN,Hawz Shah School,17,1720,1720256,1720256-04,1073,855,218,0,F,04,218
BADAKHSHAN,KHWAHAN,Hawza Shah School,17,1720,1720257,1720257-01,468,10,458,0,M,01,10
BADAKHSHAN,KHWAHAN,Hawza Shah School,17,1720,1720257,1720257-02,468,10,458,0,F,02,229
BADAKHSHAN,KHWAHAN,Hawza Shah School,17,1720,1720257,1720257-03,468,10,458,0,F,03,229
BADAKHSHAN,KHWAHAN,Royan Zar School,17,1720,1720258,1720258-01,507,272,235,0,M,01,272
BADAKHSHAN,KHWAHAN,Royan Zar School,17,1720,1720258,1720258-02,507,272,235,0,F,02,235
BADAKHSHAN,KHWAHAN,Jar Payaan Mosque,17,1720,1720259,1720259-01,300,178,122,0,M,01,178
BADAKHSHAN,KHWAHAN,Jar Payaan Mosque,17,1720,1720259,1720259-02,300,178,122,0,F,02,122
BADAKHSHAN,KHWAHAN,Chashma Toot High School,17,1720,1720260,1720260-01,2021,1136,885,2,M,01,400
