id,name,distId,provId,distName,voters_total,stations_total,voters_male,stations_male,stations_male-400-count,stations_male-400,stations_male-400-none,station_male-last-a,station_male-last-b,voters_female,stations_female,stations_female-400-count,stations_female-400,stations_female-400-none,station_female-last-a,station_female-last-b
101208,Chahar Qalla e Wazir Abad Secondary Sc,010110,1,Nahia 10,1101,4,551,2,0,,2,276,275,550,2,0,,2,275,275
101209,Yadgar Mosque,010110,1,Nahia 10,3240,10,2023,6,4,4X400,2,212,211,1217,4,2,2X400,2,209,208
101210,Omer Farooq Mosque,010110,1,Nahia 10,1093,4,680,2,0,,2,340,340,413,2,0,,2,207,206
101211,Ahmad Khil Mosque,010110,1,Nahia 10,2882,8,1817,5,3,3X400,2,309,308,1065,3,1,1X400,2,333,332
101212,Mohammadia Mosque,010110,1,Nahia 10,2149,6,1112,3,1,1X400,2,356,356,1037,3,1,1X400,2,319,318
101213,Imam Abu Haneefa Mosque,010110,1,Nahia 10,3415,10,2401,7,5,5X400,2,201,200,1014,3,1,1X400,2,307,307
101214,Bibi Ruqia Mosque,010110,1,Nahia 10,2323,7,1426,4,2,2X400,2,313,313,897,3,1,1X400,2,249,248
101215,Aljawad Jame Mosque,010110,1,Nahia 10,3308,9,1845,5,3,3X400,2,323,322,1463,4,2,2X400,2,332,331
101216,Post office infront of the clinic,010110,1,Nahia 10,991,4,819,3,1,1X400,2,210,209,172,1,0,,1,172,0
101217,Ibrahim Khalilullah Mosque,010110,1,Nahia 10,1051,3,710,2,0,,2,355,355,341,1,0,,1,341,0
101218,Sarak e Chahar Mosque,010110,1,Nahia 10,1992,6,1574,4,2,2X400,2,387,387,418,2,0,,2,209,209
101219,Hussainia Mosque,010110,1,Nahia 10,872,3,569,2,0,,2,285,284,303,1,0,,1,303,0
101220,Masoud Saad Secondary School,010110,1,Nahia 10,1994,6,1117,3,1,1X400,2,359,358,877,3,1,1X400,2,239,238
101221,Fatimia Mosque,010110,1,Nahia 10,1134,4,706,2,0,,2,353,353,428,2,0,,2,214,214
101222,Zarghoona Girls High School,010110,1,Nahia 10,4550,13,2405,7,5,5X400,2,203,202,2145,6,4,4X400,2,273,272
101223,Ahmad Shah Masoud High School,010110,1,Nahia 10,1295,4,1121,3,1,1X400,2,361,360,174,1,0,,1,174,0
101224,Secondary School no. 16,010111,1,Nahia 11,1249,5,818,3,1,1X400,2,209,209,431,2,0,,2,216,215
101225,Sayedul Naseri Boys High School,010111,1,Nahia 11,3566,10,2749,7,5,5X400,2,375,374,817,3,1,1X400,2,209,208
101226,Sayedul Naseri Girls High School,010111,1,Nahia 11,3202,9,1844,5,3,3X400,2,322,322,1358,4,2,2X400,2,279,279
101227,Khairkhana Cinema,010111,1,Nahia 11,2466,7,1916,5,3,3X400,2,358,358,550,2,0,,2,275,275
101228,Makhfi Badakhshi High School,010111,1,Nahia 11,3896,11,1767,5,3,3X400,2,284,283,2129,6,4,4X400,2,265,264
101229,Ghulam Haider Khan High School,010111,1,Nahia 11,5992,16,4677,12,10,10X400,2,339,338,1315,4,2,2X400,2,258,257
101230,Abdul Ghafour Nadeem High School,010111,1,Nahia 11,3545,10,2175,6,4,4X400,2,288,287,1370,4,2,2X400,2,285,285
101231,Imam Zaman Jame Mosque,010111,1,Nahia 11,2166,7,1623,5,3,3X400,2,212,211,543,2,0,,2,272,271
101232,Zulaikha High School,010111,1,Nahia 11,3948,11,1901,5,3,3X400,2,351,350,2047,6,4,4X400,2,224,223
101233,Punj Sad Family Mosque,010111,1,Nahia 11,3196,8,2400,6,6,6X400,0,0,0,796,2,0,,2,398,398
101234,Abdul Qader Bedel High School,010111,1,Nahia 11,7551,20,4308,11,9,9X400,2,354,354,3243,9,7,7X400,2,222,221
101235,Ashab e Kahaf Mosque,010111,1,Nahia 11,2467,7,1702,5,3,3X400,2,251,251,765,2,0,,2,383,382
101236,Baba Adam Safiullah Mosque,010111,1,Nahia 11,1933,6,1121,3,1,1X400,2,361,360,812,3,1,1X400,2,206,206
101237,Punj Peeran Mosque,010111,1,Nahia 11,3208,9,2556,7,5,5X400,2,278,278,652,2,0,,2,326,326
101238,Sadaat Secondary School,010111,1,Nahia 11,1560,5,1087,3,1,1X400,2,344,343,473,2,0,,2,237,236
101239,Purojha High School,010111,1,Nahia 11,5123,14,3085,8,6,6X400,2,343,342,2038,6,4,4X400,2,219,219
101240,Hazarah Baghal Secondary School,010111,1,Nahia 11,1955,6,1533,4,2,2X400,2,367,366,422,2,0,,2,211,211
101241,Quba Mosque,010111,1,Nahia 11,3492,10,2544,7,5,5X400,2,272,272,948,3,1,1X400,2,274,274
101242,Abu Huraira Mosque,010111,1,Nahia 11,1583,5,1044,3,1,1X400,2,322,322,539,2,0,,2,270,269
101243,Khalilullah Khalili High School,010111,1,Nahia 11,2834,8,1844,5,3,3X400,2,322,322,990,3,1,1X400,2,295,295
101244,Fateha Khana e Zanana,010111,1,Nahia 11,3825,10,2675,7,5,5X400,2,338,337,1150,3,1,1X400,2,375,375
101245,Bibi Hawa Secondary School,010111,1,Nahia 11,2457,8,1613,5,3,3X400,2,207,206,844,3,1,1X400,2,222,222
101246,Anas Bin e Malik Mosque,010111,1,Nahia 11,1756,5,1366,4,2,2X400,2,283,283,390,1,0,,1,390,0
101247,Azad Khan High School,010111,1,Nahia 11,3571,10,3006,8,6,6X400,2,303,303,565,2,0,,2,283,282
101248,Bibi Sarwari Sangari High School,010111,1,Nahia 11,5030,14,2979,8,6,6X400,2,290,289,2051,6,4,4X400,2,226,225
101249,Mohammad Musa Shafiq High School,010112,1,Nahia 12,7311,19,5523,14,12,12X400,2,362,361,1788,5,3,3X400,2,294,294
101250,Abdul Raouf Benawa High School,010112,1,Nahia 12,5366,14,4174,11,9,9X400,2,287,287,1192,3,1,1X400,2,396,396
101251,Sidiqullah Reshteen High School,010112,1,Nahia 12,6958,19,5270,14,12,12X400,2,235,235,1688,5,3,3X400,2,244,244
101252,Abdul Qayoum Wardak High School,010112,1,Nahia 12,7020,18,5858,15,13,13X400,2,329,329,1162,3,1,1X400,2,381,381
101253,Ghulam Sediq High School,010112,1,Nahia 12,8008,21,6209,16,14,14X400,2,305,304,1799,5,3,3X400,2,300,299
101254,Ustad Ibrahim Khwakhogai Secondary Sc,010112,1,Nahia 12,4454,12,3150,8,6,6X400,2,375,375,1304,4,2,2X400,2,252,252
101255,Qalla e Jabar Khan Secondary School,010112,1,Nahia 12,4694,13,3423,9,7,7X400,2,312,311,1271,4,2,2X400,2,236,235
101256,Mohammad Akbar Khan Pamir Girls High,010112,1,Nahia 12,7096,19,5279,14,12,12X400,2,240,239,1817,5,3,3X400,2,309,308
101257,Ghulam Mohammad Farhad High School,010112,1,Nahia 12,7406,19,5909,15,13,13X400,2,355,354,1497,4,2,2X400,2,349,348
101258,Ahmad Shah Baba Girls High School,010112,1,Nahia 12,4346,12,2963,8,6,6X400,2,282,281,1383,4,2,2X400,2,292,291
101259,Qeyamuddin Khadim High School,010112,1,Nahia 12,9505,25,6903,18,16,16X400,2,252,251,2602,7,5,5X400,2,301,301
101260,Bibi Aayesha Sediqa High School,010112,1,Nahia 12,5512,15,3507,9,7,7X400,2,354,353,2005,6,4,4X400,2,203,202
101261,Hazrat Ibrahim Khalilullah High School,010112,1,Nahia 12,9467,25,7696,20,18,18X400,2,248,248,1771,5,3,3X400,2,286,285
101262,Nawabad (Zan Abad) Secondary School,010112,1,Nahia 12,2293,6,1562,4,2,2X400,2,381,381,731,2,0,,2,366,365
101263,Shahrak Mahdia High School,010113,1,Nahia 13,2910,8,1358,4,2,2X400,2,279,279,1552,4,2,2X400,2,376,376
101264,Mohammadia Mosque,010113,1,Nahia 13,5382,14,3019,8,6,6X400,2,310,309,2363,6,4,4X400,2,382,381
101265,Imam Mahdi Mosque,010113,1,Nahia 13,2544,8,1339,4,2,2X400,2,270,269,1205,4,2,2X400,2,203,202
101266,Baqerul Uloom Mosque,010113,1,Nahia 13,3621,10,1949,5,3,3X400,2,375,374,1672,5,3,3X400,2,236,236
101267,Zainab Kubra Girls High School,010113,1,Nahia 13,3078,9,990,3,1,1X400,2,295,295,2088,6,4,4X400,2,244,244
101268,Mir Sayed Ali Yakhsoz Mosque,010113,1,Nahia 13,3090,9,1614,5,3,3X400,2,207,207,1476,4,2,2X400,2,338,338
101269,Husainia Mosque,010113,1,Nahia 13,1629,5,776,2,0,,2,388,388,853,3,1,1X400,2,227,226
101270,Shahrak High School,010113,1,Nahia 13,3926,11,1795,5,3,3X400,2,298,297,2131,6,4,4X400,2,266,265
101271,Sejadi Mosque,010113,1,Nahia 13,1573,5,872,3,1,1X400,2,236,236,701,2,0,,2,351,350
101272,Sanayee Mosque,010113,1,Nahia 13,3383,10,1620,5,3,3X400,2,210,210,1763,5,3,3X400,2,282,281
101273,Mahdawya Mosque,010113,1,Nahia 13,2829,8,1153,3,1,1X400,2,377,376,1676,5,3,3X400,2,238,238
101274,Imam Zaman Mosque,010113,1,Nahia 13,1055,4,562,2,0,,2,281,281,493,2,0,,2,247,246
101275,Quran wa Itrat Mosque,010113,1,Nahia 13,5089,14,3009,8,6,6X400,2,305,304,2080,6,4,4X400,2,240,240
101276,Imam Khumaini Mosque,010113,1,Nahia 13,5259,14,2901,8,6,6X400,2,251,250,2358,6,4,4X400,2,379,379
101277,Itehad Mosque,010113,1,Nahia 13,3526,9,2355,6,4,4X400,2,378,377,1171,3,1,1X400,2,386,385
101278,Amirul Momineen Mosque,010113,1,Nahia 13,3469,10,2165,6,4,4X400,2,283,282,1304,4,2,2X400,2,252,252
101279,Abdul Rahim Shaheed High School,010113,1,Nahia 13,3436,10,2061,6,4,4X400,2,231,230,1375,4,2,2X400,2,288,287
101280,Imam Zaman Mosque,010113,1,Nahia 13,2560,7,1375,4,2,2X400,2,288,287,1185,3,1,1X400,2,393,392
101281,Nawabad Doghabad High School,010113,1,Nahia 13,751,2,373,1,0,,1,373,0,378,1,0,,1,378,0
101282,Hanifi Mosque,010113,1,Nahia 13,2037,6,1081,3,1,1X400,2,341,340,956,3,1,1X400,2,278,278
101283,Itefaq Mosque,010113,1,Nahia 13,7391,19,5045,13,11,11X400,2,323,322,2346,6,4,4X400,2,373,373
101284,Shahrak e Safa Boys High School,010113,1,Nahia 13,3481,9,1548,4,2,2X400,2,374,374,1933,5,3,3X400,2,367,366
101285,Babul Hawaej Mosque,010113,1,Nahia 13,3030,9,1612,5,3,3X400,2,206,206,1418,4,2,2X400,2,309,309
101286,Qahraman e Karbala Mosque,010113,1,Nahia 13,3663,10,1685,5,3,3X400,2,243,242,1978,5,3,3X400,2,389,389
101287,Baqeetullah Mosque,010113,1,Nahia 13,7759,21,4406,12,10,10X400,2,203,203,3353,9,7,7X400,2,277,276
101288,Imam Mohammad Taqi Mosque,010113,1,Nahia 13,1398,5,839,3,1,1X400,2,220,219,559,2,0,,2,280,279
101289,Marefat High School,010113,1,Nahia 13,5088,14,3824,10,8,8X400,2,312,312,1264,4,2,2X400,2,232,232
101290,Malik e Ushtur Mosque,010113,1,Nahia 13,5482,15,3048,8,6,6X400,2,324,324,2434,7,5,5X400,2,217,217
101291,Qamar Bani Hashim Mosque,010113,1,Nahia 13,7080,18,3975,10,8,8X400,2,388,387,3105,8,6,6X400,2,353,352
101292,Sayed ul Shuhada High School,010113,1,Nahia 13,4791,13,2465,7,5,5X400,2,233,232,2326,6,4,4X400,2,363,363
101293,Imam Hadi Mosque,010113,1,Nahia 13,7699,20,4149,11,9,9X400,2,275,274,3550,9,7,7X400,2,375,375
101294,Shahrak Mohammadia Secondary School,010113,1,Nahia 13,7393,19,4289,11,9,9X400,2,345,344,3104,8,6,6X400,2,352,352
101295,Humayoon Shaheed High School,010113,1,Nahia 13,6782,18,3354,9,7,7X400,2,277,277,3428,9,7,7X400,2,314,314
101296,Qazi High School,010113,1,Nahia 13,3009,8,1923,5,3,3X400,2,362,361,1086,3,1,1X400,2,343,343
101297,Qambar Bin e Hashim Mosque,010113,1,Nahia 13,1607,5,968,3,1,1X400,2,284,284,639,2,0,,2,320,319
101300,Agha Saheb Mosque,010114,1,Nahia 14,5761,16,4526,12,10,10X400,2,263,263,1235,4,2,2X400,2,218,217
101301,Sayed Karim Secondary School,010114,1,Nahia 14,2477,7,1698,5,3,3X400,2,249,249,779,2,0,,2,390,389
101302,Abdul Ahmad Jawed High School,010115,1,Nahia 15,5648,15,3654,10,8,8X400,2,227,227,1994,5,3,3X400,2,397,397
101303,Hazrat Hamza Mosque,010115,1,Nahia 15,3084,9,2041,6,4,4X400,2,221,220,1043,3,1,1X400,2,322,321
101304,Shiekh Zahid High School,010115,1,Nahia 15,2719,8,2114,6,4,4X400,2,257,257,605,2,0,,2,303,302
101305,Aqsa Mosque,010115,1,Nahia 15,3762,10,2711,7,5,5X400,2,356,355,1051,3,1,1X400,2,326,325
101306,Purozha e Khurasan Mosque,010115,1,Nahia 15,1588,5,1107,3,1,1X400,2,354,353,481,2,0,,2,241,240
101307,Shah e Awlya Mosque,010115,1,Nahia 15,1652,5,1150,3,1,1X400,2,375,375,502,2,0,,2,251,251
101308,Umme Zafar Jame Mosque,010115,1,Nahia 15,1366,4,790,2,0,,2,395,395,576,2,0,,2,288,288
101309,Punj Sad Family Shuhada Mosque,010115,1,Nahia 15,1679,6,1225,4,2,2X400,2,213,212,454,2,0,,2,227,227
101310,Mohammad Anwar Bismil High School,010115,1,Nahia 15,5007,14,2862,8,6,6X400,2,231,231,2145,6,4,4X400,2,273,272
101311,Bibi Fatimatul Zahra Taleemul Quran Ma,010115,1,Nahia 15,3680,10,2264,6,4,4X400,2,332,332,1416,4,2,2X400,2,308,308
101312,Hazrat Yousuf Mosque,010115,1,Nahia 15,583,2,395,1,0,,1,395,0,188,1,0,,1,188,0
101313,Hazrat Nouh Mosque,010115,1,Nahia 15,2206,7,1734,5,3,3X400,2,267,267,472,2,0,,2,236,236
101314,Mohammad Faqir Ferozi High School,010115,1,Nahia 15,2815,8,1754,5,3,3X400,2,277,277,1061,3,1,1X400,2,331,330
101315,Bibi Sarah High School,010115,1,Nahia 15,5242,14,2687,7,5,5X400,2,344,343,2555,7,5,5X400,2,278,277
101316,Sarwar e Kainat Mosque,010115,1,Nahia 15,2953,8,2363,6,4,4X400,2,382,381,590,2,0,,2,295,295
101317,Hazrat Khedar Mosque,010115,1,Nahia 15,2292,6,1563,4,2,2X400,2,382,381,729,2,0,,2,365,364
101318,Saad Ibne Waqas Mosque,010115,1,Nahia 15,1395,5,883,3,1,1X400,2,242,241,512,2,0,,2,256,256
101319,Hazrat Khairul Bashar Mosque,010115,1,Nahia 15,2762,8,2194,6,4,4X400,2,297,297,568,2,0,,2,284,284
101320,Reyasat Itfaya (Firefighting Directorate),010115,1,Nahia 15,1797,5,1409,4,2,2X400,2,305,304,388,1,0,,1,388,0
101321,Khwaja Bughra Secondary School No.2,010115,1,Nahia 15,1738,5,1082,3,1,1X400,2,341,341,656,2,0,,2,328,328
101322,Khatimul Anbya Jame Mosque,010115,1,Nahia 15,2015,6,1339,4,2,2X400,2,270,269,676,2,0,,2,338,338
101323,Khwaja Mohiuddin Chushti Mosque,010115,1,Nahia 15,962,3,581,2,0,,2,291,290,381,1,0,,1,381,0
101324,Zaid Bin Sabit Mosque,010115,1,Nahia 15,1378,5,805,3,1,1X400,2,203,202,573,2,0,,2,287,286
101325,Khwaja Bughra Jame Mosque,010115,1,Nahia 15,1677,6,1224,4,2,2X400,2,212,212,453,2,0,,2,227,226
101326,Qutaibia Mosque,010115,1,Nahia 15,3819,10,3032,8,6,6X400,2,316,316,787,2,0,,2,394,393
101327,Mohammad Haneefa Ghazi Mosque,010115,1,Nahia 15,2578,7,1814,5,3,3X400,2,307,307,764,2,0,,2,382,382
101328,Hazrat Omer Farouq Mosque,010115,1,Nahia 15,1668,5,1076,3,1,1X400,2,338,338,592,2,0,,2,296,296
101329,Parwareshgah (Orphanage)Fareshtah e N,010115,1,Nahia 15,804,3,498,2,0,,2,249,249,306,1,0,,1,306,0
101330,Aal e Mohammad Mosque,010115,1,Nahia 15,1112,4,663,2,0,,2,332,331,449,2,0,,2,225,224
101331,Imam Tahawi Mosque,010115,1,Nahia 15,4121,11,2790,7,5,5X400,2,395,395,1331,4,2,2X400,2,266,265
101332,Shaheedan Secondary School,010116,1,Nahia 16,1648,5,678,2,0,,2,339,339,970,3,1,1X400,2,285,285
101333,Usman Ghani Mosque,010116,1,Nahia 16,834,4,811,3,1,1X400,2,206,205,23,1,0,,1,23,0
101334,Deh Khudidad Girls High School,010116,1,Nahia 16,1961,6,954,3,1,1X400,2,277,277,1007,3,1,1X400,2,304,303
101335,Shahrak e Khurasan High School,010116,1,Nahia 16,7898,21,5413,14,12,12X400,2,307,306,2485,7,5,5X400,2,243,242
101336,Qalla e Ahmad Khan Boys High School,010116,1,Nahia 16,4291,11,3163,8,6,6X400,2,382,381,1128,3,1,1X400,2,364,364
101337,Alokhil Secondary School,010116,1,Nahia 16,5218,14,3986,10,8,8X400,2,393,393,1232,4,2,2X400,2,216,216
101338,Ghafoor Ahmadi High School,010116,1,Nahia 16,2948,9,2416,7,5,5X400,2,208,208,532,2,0,,2,266,266
101339,Hazrat Bilal Mosque,010116,1,Nahia 16,2436,7,1449,4,2,2X400,2,325,324,987,3,1,1X400,2,294,293
101340,Abu Ayub Ansari Mosque,010116,1,Nahia 16,652,3,512,2,0,,2,256,256,140,1,0,,1,140,0
101341,Hazrat Bilal Mosque,010116,1,Nahia 16,1677,5,1283,4,2,2X400,2,242,241,394,1,0,,1,394,0
101342,Abu Obaidah Mosque,010116,1,Nahia 16,3226,9,2315,6,4,4X400,2,358,357,911,3,1,1X400,2,256,255
101343,Qalla e Zaman Khan Secondary School,010116,1,Nahia 16,3081,9,2064,6,4,4X400,2,232,232,1017,3,1,1X400,2,309,308
101344,Nazo Ana Secondary School,010116,1,Nahia 16,1243,4,942,3,1,1X400,2,271,271,301,1,0,,1,301,0
101345,Lamia Shaheed High School,010116,1,Nahia 16,4860,13,2690,7,5,5X400,2,345,345,2170,6,4,4X400,2,285,285
101346,Nahia no. 16 Building,010116,1,Nahia 16,2165,6,1766,5,3,3X400,2,283,283,399,1,0,,1,399,0
101347,Nawabad Newly established Primary Sch,010117,1,Nahia 17,2565,8,2086,6,4,4X400,2,243,243,479,2,0,,2,240,239
101348,Qari Nek Mohammad High School,010117,1,Nahia 17,5550,15,3518,9,7,7X400,2,359,359,2032,6,4,4X400,2,216,216
101349,Azadi High School,010117,1,Nahia 17,5218,14,3720,10,8,8X400,2,260,260,1498,4,2,2X400,2,349,349
101350,Shahrak Zakereen High School,010117,1,Nahia 17,5994,16,3894,10,8,8X400,2,347,347,2100,6,4,4X400,2,250,250
101351,Markaz Nahia 17 (Nahia 17 Center),010117,1,Nahia 17,8725,22,6337,16,14,14X400,2,369,368,2388,6,4,4X400,2,394,394
101352,Pamir Girls High School,010117,1,Nahia 17,6917,18,4638,12,10,10X400,2,319,319,2279,6,4,4X400,2,340,339
101353,Shahrak e Telayee High School,010117,1,Nahia 17,5926,15,4341,11,9,9X400,2,371,370,1585,4,2,2X400,2,393,392
101354,AbuBakar Sedique Jame Mosque,010117,1,Nahia 17,2304,7,1796,5,3,3X400,2,298,298,508,2,0,,2,254,254
101355,Shahrak Wahdat Girls High School,010117,1,Nahia 17,5781,15,3905,10,8,8X400,2,353,352,1876,5,3,3X400,2,338,338
101356,Burhanuddin Rabani High School,010117,1,Nahia 17,3499,9,2329,6,4,4X400,2,365,364,1170,3,1,1X400,2,385,385
101357,Hazrat Ali Jame Mosque,010117,1,Nahia 17,3808,10,2729,7,5,5X400,2,365,364,1079,3,1,1X400,2,340,339
101358,Wazeer Gul Mosque,010118,1,Nahia 18,2744,8,2547,7,5,5X400,2,274,273,197,1,0,,1,197,0
101359,Nawabad Primary School,010118,1,Nahia 18,2204,7,1775,5,3,3X400,2,288,287,429,2,0,,2,215,214
101360,Mohammad Jan Khan High School,010118,1,Nahia 18,5041,14,3629,10,8,8X400,2,215,214,1412,4,2,2X400,2,306,306
101361,Shahrak Mohamadia High School,010118,1,Nahia 18,4726,13,3623,10,8,8X400,2,212,211,1103,3,1,1X400,2,352,351
101362,Sulh High School,010119,1,Nahia 19,4765,13,3520,9,7,7X400,2,360,360,1245,4,2,2X400,2,223,222
101363,Pul e Charkhi High School,010119,1,Nahia 19,8838,23,6562,17,15,15X400,2,281,281,2276,6,4,4X400,2,338,338
101364,Haji Zafran Secondary School,010121,1,Nahia 21,3388,9,2364,6,4,4X400,2,382,382,1024,3,1,1X400,2,312,312
101365,Haji Sardar Mosque,010121,1,Nahia 21,4314,12,3348,9,7,7X400,2,274,274,966,3,1,1X400,2,283,283
101366,Sahreef Qul Baho Mosque,010121,1,Nahia 21,5873,16,4936,13,11,11X400,2,268,268,937,3,1,1X400,2,269,268
101367,Hamza Mosque,010121,1,Nahia 21,5005,14,4149,11,9,9X400,2,275,274,856,3,1,1X400,2,228,228
101368,Speen Ghar Secondary School,010121,1,Nahia 21,6527,17,5333,14,12,12X400,2,267,266,1194,3,1,1X400,2,397,397
101369,Shareef Gul Sayeed Khan Mosque,010121,1,Nahia 21,5325,14,4748,12,10,10X400,2,374,374,577,2,0,,2,289,288
101370,75 Beds Hospital,010121,1,Nahia 21,7531,19,6390,16,14,14X400,2,395,395,1141,3,1,1X400,2,371,370
101371,Ahmad Jan Mosque,010121,1,Nahia 21,7603,20,6153,16,14,14X400,2,277,276,1450,4,2,2X400,2,325,325
101372,Kochian Religious Madrassah,010121,1,Nahia 21,8228,21,6651,17,15,15X400,2,326,325,1577,4,2,2X400,2,389,388
101373,Haji Satar Khan Shah Mohammad Khil M,010121,1,Nahia 21,815,3,541,2,0,,2,271,270,274,1,0,,1,274,0
101374,Janat Gul Primary School No. 1,010121,1,Nahia 21,2312,7,1386,4,2,2X400,2,293,293,926,3,1,1X400,2,263,263
101375,Senator Haji Janat Gul School,010121,1,Nahia 21,8182,21,7137,18,16,16X400,2,369,368,1045,3,1,1X400,2,323,322
101554,ایرآ کرهش بتکم,010110,1,Nahia 10,2074,6,1493,4,2,2X400,2,347,346,581,2,0,,2,291,290
101555,NULL,010112,1,Nahia 12,2717,8,1820,5,3,3X400,2,310,310,897,3,1,1X400,2,249,248
101556,NULL,010112,1,Nahia 12,6320,17,3900,10,8,8X400,2,350,350,2420,7,5,5X400,2,210,210
101559,NULL,010122,1,Nahia 22,7368,19,4328,11,9,9X400,2,364,364,3040,8,6,6X400,2,320,320
102298,Qalla e Babu Training Center,0102,1,PAGHMAN,1177,4,594,2,0,,2,297,297,583,2,0,,2,292,291
102299,Ibrahim Khil High School,0102,1,PAGHMAN,1628,5,1036,3,1,1X400,2,318,318,592,2,0,,2,296,296
102376,Paghman District Office,0102,1,PAGHMAN,1351,5,889,3,1,1X400,2,245,244,462,2,0,,2,231,231
102377,Abdullah Bin Omer Secondary School,0102,1,PAGHMAN,759,3,473,2,0,,2,237,236,286,1,0,,1,286,0
102378,Al Taqwa High School,0102,1,PAGHMAN,1984,6,947,3,1,1X400,2,274,273,1037,3,1,1X400,2,319,318
102379,Khwaja Lakan High School,0102,1,PAGHMAN,1901,6,1213,4,2,2X400,2,207,206,688,2,0,,2,344,344
102380,Pashayee Boys High School,0102,1,PAGHMAN,1804,6,1363,4,2,2X400,2,282,281,441,2,0,,2,221,220
102381,Hassan ul Basari School,0102,1,PAGHMAN,3600,10,2305,6,4,4X400,2,353,352,1295,4,2,2X400,2,248,247
102382,Saaha e Kochi ha (Kochis location),0102,1,PAGHMAN,756,3,594,2,0,,2,297,297,162,1,0,,1,162,0
102383,Murghgeeran clinic,0102,1,PAGHMAN,3752,11,2834,8,6,6X400,2,217,217,918,3,1,1X400,2,259,259
102384,Omer Farouq Secondary School,0102,1,PAGHMAN,1715,5,1044,3,1,1X400,2,322,322,671,2,0,,2,336,335
102385,Hazrat Abubaker Sedique School,0102,1,PAGHMAN,4090,11,2914,8,6,6X400,2,257,257,1176,3,1,1X400,2,388,388
102386,Cheheltan High School,0102,1,PAGHMAN,3026,8,1952,5,3,3X400,2,376,376,1074,3,1,1X400,2,337,337
102387,Sufi Ashqari High School,0102,1,PAGHMAN,4131,11,2954,8,6,6X400,2,277,277,1177,3,1,1X400,2,389,388
102388,Hazrat Khalid Bin Waleed High School,0102,1,PAGHMAN,3137,9,1843,5,3,3X400,2,322,321,1294,4,2,2X400,2,247,247
102389,Oryakhil Secondary School,0102,1,PAGHMAN,2243,7,1672,5,3,3X400,2,236,236,571,2,0,,2,286,285
102390,Khaldari Mosque,0102,1,PAGHMAN,3330,9,2233,6,4,4X400,2,317,316,1097,3,1,1X400,2,349,348
102391,Khwaja Musafir High School,0102,1,PAGHMAN,4659,12,3130,8,6,6X400,2,365,365,1529,4,2,2X400,2,365,364
102392,Kashkak Primary School,0102,1,PAGHMAN,4471,12,3503,9,7,7X400,2,352,351,968,3,1,1X400,2,284,284
102393,Paghman e Qashang Secondary School,0102,1,PAGHMAN,2915,8,1737,5,3,3X400,2,269,268,1178,3,1,1X400,2,389,389
102394,Alfalah Secondary School,0102,1,PAGHMAN,1829,6,1247,4,2,2X400,2,224,223,582,2,0,,2,291,291
102395,Qalla e Malik High School,0102,1,PAGHMAN,882,3,512,2,0,,2,256,256,370,1,0,,1,370,0
102396,Abdullah Bin Abas High School,0102,1,PAGHMAN,2437,7,1447,4,2,2X400,2,324,323,990,3,1,1X400,2,295,295
102397,Samochak Primary School,0102,1,PAGHMAN,1460,4,768,2,0,,2,384,384,692,2,0,,2,346,346
102398,Hazrat Usman Secondary School,0102,1,PAGHMAN,1508,5,839,3,1,1X400,2,220,219,669,2,0,,2,335,334
103399,Nawniaz Girls Primary School,0103,1,CHAHAR ASYAB,2949,8,1786,5,3,3X400,2,293,293,1163,3,1,1X400,2,382,381
103400,Lewan Khil Mosque,0103,1,CHAHAR ASYAB,2775,8,1343,4,2,2X400,2,272,271,1432,4,2,2X400,2,316,316
103401,Chehel Dukhtaran Mosque,0103,1,CHAHAR ASYAB,1782,5,1188,3,1,1X400,2,394,394,594,2,0,,2,297,297
103402,Ilyas Khil Mosque,0103,1,CHAHAR ASYAB,2318,6,1179,3,1,1X400,2,390,389,1139,3,1,1X400,2,370,369
103403,Haji Marjan Mosque,0103,1,CHAHAR ASYAB,1250,4,855,3,1,1X400,2,228,227,395,1,0,,1,395,0
103404,Malalai Shaheed High School,0103,1,CHAHAR ASYAB,3237,9,2369,6,4,4X400,2,385,384,868,3,1,1X400,2,234,234
103405,Khairabad Jame Mosque,0103,1,CHAHAR ASYAB,2797,8,1617,5,3,3X400,2,209,208,1180,3,1,1X400,2,390,390
103406,Chahar Souq Mosque,0103,1,CHAHAR ASYAB,1559,5,932,3,1,1X400,2,266,266,627,2,0,,2,314,313
103407,Chahar Aasyab Boys High School,0103,1,CHAHAR ASYAB,1316,4,936,3,1,1X400,2,268,268,380,1,0,,1,380,0
103408,Qalla e Luqman Primary School,0103,1,CHAHAR ASYAB,2871,8,1704,5,3,3X400,2,252,252,1167,3,1,1X400,2,384,383
103409,Reeshkhor Ulya Primary School,0103,1,CHAHAR ASYAB,5396,14,3056,8,6,6X400,2,328,328,2340,6,4,4X400,2,370,370
103410,Tangi Sayeedan Girls High School,0103,1,CHAHAR ASYAB,4252,12,3436,9,7,7X400,2,318,318,816,3,1,1X400,2,208,208
103411,Lalandar clinic,0103,1,CHAHAR ASYAB,3378,9,2198,6,4,4X400,2,299,299,1180,3,1,1X400,2,390,390
104412,Butkhak Boys High School,0104,1,BAGRAMI,4747,13,2986,8,6,6X400,2,293,293,1761,5,3,3X400,2,281,280
104413,Wyearr Ahmadzai High School,0104,1,BAGRAMI,4255,12,2531,7,5,5X400,2,266,265,1724,5,3,3X400,2,262,262
