id,gender,party,name,name_dari,ballotNumber,incumbent,electedPreliminary,electedFinal
1515009,F,independent,Eng. Suhaila Faize Nazhad,انجنیر سهیلا فیضی نژاد,26,False,1314,1329
1515010,M,independent,Dr. Zabihullah Ahmadi,داکتر ذبیح الله احمدی,33,False,5209,4945
1515011,F,independent,Eng. Hamida Akbari,انجنیر حمیده اکبری,21,False,2236,2236
1515012,M,independent,Zaidullah Haidari,زیدالله حیدری,23,False,42,42
1515013,M,independent,Mohammad Dawood Husaini,محمد داود حسینی,27,False,690,690
1515015,M,independent,Ustad Mohammad Anwar Maidanwall,استاد محمد انور میدانوال,13,False,179,191
1515016,M,independent,Dr. Meia Fazal Rahim Bawar,داکتر میا فضل الرحیم باور,14,False,27,26
1515017,M,independent,General Zalmai Wardak,جنرال زلمی وردگ,37,False,198,240
1515018,M,independent,Saied Mohammad Hadi Hadi,سید محمد هادی هادی,11,False,4011,4012
1515019,M,independent, Bartali Jafari,براتعلی جعفری,20,False,1401,1401
1515021,F,independent,Fatima Fatir,فاطمه فاطر,7,False,476,476
1541057,M,independent,Ali Muhammadi,علی محمدی,11,False,3510,3510
1547603,F,independent,Alhaj Rahila Wardak,الحاج راحله وردک,5,False,238,348
1553201,M,independent,Sadaqat Haqman,صداقت حقمن,33,False,25,5
1553204,M,independent,Hajji Muhammad Akbar Stanikzai,حاجی محمد اکبر ستانکزی,23,False,3455,2224
1553205,M,independent,Noorullah Azimi,نورالله عظیمی,3,False,997,749
1553206,F,independent, Anisa Safi Sadat,انیسه صافی سادات,25,False,245,218
1553207,M,independent,Dilawar Faizan,دلاور فیضان,4,False,1910,1754
1553208,M,independent, Eng. Muhammad Hayat Ahmadzai,انجنیر محمد حیات احمدزی,17,False,37,37
1553209,M,independent,Eng. Sahib Khan,انجینر صاحب خان,19,False,1975,1831
1553210,M,independent,Hoquqmal Qalam-u-Rahman Ahmadzai,قلم الرحمن احمدزی,30,False,417,416
1553211,F,independent, Alhaj Eng. Zahra Ahmadzai,الحاج انجنیر زهره احمدزی,38,False,454,353
1553212,F,independent,Bakht ‐un‐ Nisa Ahmadzai,بخت النسا احمدزی,40,False,139,117
1553213,M,independent,Alhaj Sayed Qaribullah,الحاج سید قریب الله,11,False,439,438
1553214,M,independent,Ustad Abdul Razaq Azizi,استاد عبدالرازق   عزیزی,15,False,249,244
1553215,M,independent, Saif ‐ur‐ Rahman Tariq,سیف الرحمن   طارق,31,False,1326,702
1553216,M,independent,Alhaj Mustafa Badar,الحاج مصطفی بدر,28,False,96,78
1553217,F,independent,Dr. Rahila Nadir,دکتورس راحله  نادر,24,False,277,271
1553218,M,independent, Dawlat Abdullah,دولت عبدالله,37,False,1407,1167
1553219,M,independent,Eng. Hamisha Gul,انجینر همیشه گل,20,False,11,11
1553220,F,independent,Parween Sadat,,10,False,2,
1557838,M,independent,Zabihullah,ذبیح الله,4,False,114,114
1563884,M,independent,Hajji Ghulam Hasan Akbari,حاجی غلام حسن اکبری,17,False,570,570
1569331,M,independent, Zar Khan Saran,زرخان څارن,68,False,2453,2482
1570517,M,independent,Eng. Muhammad Agha Mubariz,انجنیرمحمدآغا مبارز,32,False,1056,1056
1571997,M,independent, Woloswal Said Agha Sherzad,ولسوال سید آغا  شیرزاد,115,False,458,458
1588476,M,independent, Hajji Noor Agha Malikzai,حاجی نور آغا  ملکزی,146,False,2470,2474
1633341,M,independent,Dr. Juma Bawari,محمد جمعه باوری,44,False,1336,1335
1635501,M,independent,Sayed Hassan Safayee,سید حسن صفائی,24,False,6862,6862
1638004,M,independent,Alhaj Assadullah Sabit,الحاج اسدالله ثابت,91,False,4568,4569
1638485,M,independent, Mawlawi Ahmadullah Ahmadi,مولوی احمد الله   احمدی,18,False,4513,4512
1640984,M,independent, Muhammad Hadi Khan,محمد هادی خان,20,False,8604,8604
1643130,M,independent,Dr. Muhammad Akaram,داکتر محمد اکرم,6,False,96,96
1644665,M,independent,Ustad Sahib Nazar Dashti,استاد صاحب نظر  دشتی,36,False,3598,3591
1645049,M,independent, Muhammad Essa,محمد عیسی,31,False,592,598
1645261,M,independent, Qari Muhammad Hashim Haikal Zada,قاری محمد هاشم  هیکل زاده,15,False,5874,5878
1645501,M,independent,Qazi Muhammad Kabir Marzban,قاضی محمد کبیر  مرزبان,85,False,7052,7052
1645503,M,independent, Qazi Muhammad Ayoub Mehr,قاضی محمدایوب  مهر,60,True,3596,3577
1677550,M,independent,Muhammad Rustam,محمد رستم,31,False,2499,2499
1691172,M,independent,Mir Alam Nasratyar,میر علم نصرت یار,7,False,384,384
1707579,M,independent,Hajji Abdu Qadem Haji Khadim,حاجی عبدالقدیم حاجی خادم,2,False,604,604
1710932,M,independent,Wadir Safi,ودیر صافی,70,False,1276,1272
1712060,F,independent,Jamila Sharifi,جمیله شریفی,36,False,173,173
1738288,M,independent,Muhammad Azim Hamid,محمد عظیم  حامد,47,False,149,150
1744170,M,independent,Ustad Abdul Khaliq,استاد عبدالخالق,19,False,869,869
1770064,M,independent,Abdul Baqi,عبدالباقی,49,False,150,150
1775650,M,independent,Ustad Hajji Hedayati,استاد حاجی هدایتی,15,False,1454,1454
1779155,M,independent,Kifayatullah Samadi,کفایت الله صمدی,30,False,954,954
1779206,M,independent, Sardar Ailmurad Arghawan,سردار ایلمراد ارغون,35,False,1908,1908
1779209,M,independent,Eng. Muhammad Hashim Awartaq,انجنیر محمد هاشم اورتاق,24,False,7710,7617
1801346,M,independent,Alhaj Mawin Safar Muhammad Mubariz,الحاج معاون صفر محمد مبارز,27,False,4406,4135
1809942,M,independent,Qazi Noor-u-din Zeiayee,قاضی نورالدین ضیایئ,6,False,1827,1733
1813154,M,independent,Alhaj Alam Khan Azadi,الحاج علم خان   آزادی,38,True,16586,16820
1813162,M,independent, Zalmay Yunusi,زلمی  یونسی,46,False,7368,7412
1813532,M,independent,Dr. Karam-u-din Wakil Zada,دوکتور کرام الدین  وکیل زاده,4,False,60,60
1813799,M,independent,Khalmurad,خالمراد,42,False,2254,2153
1813800,M,independent,Omar Qul Allah Yari,عمر قل الله یاری,58,False,1006,990
1814781,M,independent,Dr. Sayed Shir Muhammad Ahadi,دوکتورسیدشیر محمد احدی,43,False,174,173
1818061,F,independent,Humaira Gulshani,حمیرا گلشنی,39,True,2181,2148
1819238,F,independent, Sifora Niazai,صیفوره نیازی,60,True,4539,4358
1824178,M,independent,Hajji Qudratullah,حاجی قدرت الله,93,False,55,55
1824297,M,independent,Alhaj Rozi Gulldi Awichi,الحاج روزی گلدی اویچی,82,True,7958,7656
1824393,M,independent,Muhammad Qayum,محمد قیوم,29,False,991,991
1827066,M,independent, Said Hamid Beg Jan Zada,سید حامد بیگ جان زاده,37,False,826,826
1827159,M,independent,Eng. Alif Muhammad,انجنیر الف محمد,15,False,6105,6105
1840837,F,independent,Dr. Nilofar Ibrahimi,داکتر نیلوفر ابراهیمی,57,False,3193,3667
1841366,M,independent,Dr. Ghulam Rabani,داکتر غلام ربانی,86,False,122,125
1842079,M,independent,Abdul Hamid,عبدالحمید,5,False,3183,3181
1843883,M,independent,Mudeer Namaz,مدیر نماز,46,False,887,887
1850042,M,independent, Malim Chahari,معلم چهاری,81,False,3647,3651
1856122,M,independent,Hajji Saraj-u-din Safari,حاجی سراج الدین صفری,41,True,5624,5617
1861440,M,independent,Muhammad Iqbal,محمداقبال,28,False,2588,2587
1870446,M,independent, Mullah Muhammad Tahir Seddiqi,ملا محمد طاهر صدیقی,30,False,4984,5137
1890113,M,independent,Eng. Ahmad,انجنیر احمد,9,False,3466,3462
1899016,M,independent,Puhanmal Ustad  Muhammad Alam Paikan,پوهنمل استاد محمد علم پیکان,562,False,136,137
1899204,M,independent,Maulawi Muhammad Mubashir,مولوی محمد مبشیر,11,False,5598,5598
1901003,M,independent, Hajji Muhammad Akbar,حاجی محمد اکبر,66,False,671,674
1901548,M,independent,Zabit Muhammad Karim,ظابط  محمد کریم,9,False,106,106
1902369,M,independent,Muhammad Naiem Qala‐e‐Nawi,محمد نعیم قلعه نوی,5,False,2727,2688
1909584,F,independent, Kamila Sadat,کامله سادات,82,False,700,701
1921569,M,independent,Dr. Muazam Seddiqi,داکتر معظم   صدیقی,11,False,25,25
1924529,M,independent,Ahmad Hussain Sangardost,احمد حسین سنگردوست,31,True,4146,4115
1924705,M,independent,Hajji Faiz,حاجی فیض,1,False,3168,3168
1926013,M,independent, Roz Muhammad Noor,روز محمد  نور,15,False,5150,5137
1926017,M,independent,Alhaj Per Nazar Khan,الحاج پیر نظر خان,4,False,1468,1466
1931259,M,independent,Alhaj Qari Duwlat Muhammad Usmani,الحاج قاری دولت محمد  عثمانی,4,False,132,132
1935892,M,independent,Hafizullah Azizi,حفیظ الله عزیزی,125,False,2387,2381
1946735,F,independent,Shararah Aman,شراره امان,84,False,517,517
1959001,M,independent,Sayed Akram-u-Din Masoomi,سید اکرام الدین  معصومی,35,False,6393,5914
1959638,M,independent,Rahim Shah Qurluq,رحیم شاه قرلق,46,False,1065,1104
1960001,F,independent,Dr. Anis Gull Akhgar,دوکتورس انیس گل اخگر,5,False,1438,1480
1964130,M,independent, Abdul Rasol Shikeb,عبدالرسول شکیب,69,False,1345,1345
1972897,M,independent,Alhaj Mufti Hafiz-u-Rahman Naqi,الحاج مفتی حفیظ الرحمن نقی,23,False,4403,4467
2031060,M,independent,Hajji Sayed Mukhtar Agha Sadat Sabiri,حاجی سید مختار اغا  سادات صابری,62,False,121,119
2031119,M,independent, Hajji Abdul Rawoof Ibrahimi,حاجی عبدالروف ابراهیمی,55,True,7171,6978
2031120,M,independent,Hajji  Muhammadullah Wardak,حاجی محمدالله وردگ,53,False,1636,1661
2031213,M,independent, Mawlawi Ghulam Rabani Rahmani,مولوی غلام ربانی  رحمانی,94,False,3403,3403
2031376,M,independent,Raiees Abdul Baqi Malik Zada,رییس عبدالباقی ملک زاده,61,True,11308,11286
2031554,M,independent,Maulawi Saraj ‐ud‐ Din Seerat,مولوی سراج الدین سیرت,72,False,447,447
2033553,M,independent,Alhaj Saranwal  Abdul RawoofMihraban,الحاج څارنوال عبدالروف مهربان,82,False,1201,1248
2037648,M,independent, Amanullah Zahiri,امان الله ظاهری,77,False,1631,1633
2040119,M,independent,Wakel Mir  Muhammad Sulayman Yaqubi,وکیل میر محمد سلیمان یعقوبی,61,False,744,745
2040134,M,independent,Malim Amar ‐ud‐ Din Khairi,معلم امرالدین خیری,107,False,13,13
2042460,M,independent, Ustad Matiullah Dihati,استاد مطیع الله دهاتی,30,False,913,913
2049239,M,independent, Alhaj Assadullah Omar Khil,الحاج اسد الله عمر خیل,29,False,1951,2012
2049394,M,independent,Hajji Arbab Muhammad Omar,حاجی ارباب محمدعمر,7,False,2558,2558
2049469,M,independent, Dr. Muhammad Shakir Naseem,دوکتور محمد شاکر  نسیم,79,False,1687,1687
2049502,M,independent,Sar Malim Mahmood Shah Farigzai,سرمعلم محمود شاه فرینگ زی,69,False,567,577
2049644,M,independent,Zafar Khan Bahadar,ظفر خان بهادر,35,False,977,975
2061009,M,independent, Aamir Sultan,آمر سلطان,31,False,2795,2795
2074033,M,independent,Dawlat Muhammad Joshan,دولت محمد  جوشن,47,False,270,273
2083127,F,independent, Karima Farangzad,کریمه فرنگزاد,14,False,1598,1598
2087949,M,independent,Amanullah Emaan,امان الله ایمان,60,False,107,84
2105381,M,independent, Rohul Amin Amani,روح الامین امانی,79,False,719,710
2118903,M,independent,Alhaj Wakeel Abdul Jabar,الحاج وکیل عبدالجبار,56,True,10394,10277
2138097,M,independent, Hajji Abdul Qadir,حاجی عبدالقادر,25,False,2163,2162
2138114,M,independent, Muhammad Omar,محمد عمر,39,False,4658,4629
2138191,M,independent, Dr. Abdul Salam Big,داکتر عبدالسلام بیگ,46,False,799,799
2141204,M,independent, Alhaj Muhammad Arif Mubashir,الحاج محمد عارف مبشر,80,False,622,619
2141208,M,independent, Noorullah Musib,نور الله مصیب,49,False,2586,2585
2141357,M,independent,Aqaye Salihi,آقای صالحی,23,False,120,121
2141802,M,independent,Dr. Muhammad Asif,داکتر محمد آصف,2,False,5144,5144
2147509,F,independent,Gull Har Jalal,ګل هار جلال,12,True,2142,2115
2163062,M,independent,Hajji Sayed Ismayel Akhlaqi,حاجی سید اسمعیل اخلاقی,99,False,726,727
2164819,M,independent,Ustad Muhammad Noor Shirzad,استاد محمد نور شیرزاد,82,False,107,107
2181180,M,independent,Ustad Muhammad Karim Khan Haidari,استاد محمدکریم خان  حیدری,6,False,1085,1084
2181337,M,independent, Alhaj Wakeel Abdul Malik Mlah,الحاج وکیل عبدالملک   مله,54,False,5983,5841
2195421,M,independent,Hajji Jaylo,حاجی جیلو,50,False,1640,1639
2215250,M,independent,Abdul Moien,عبدالمعین,29,False,610,612
2215763,M,independent,Muhammad Noor Khuwahani,محمد نور خواهانی,37,False,2650,2679
2217449,M,independent,Sayed Muhammad Shamsheri,سید محمد  شمشیری,19,False,1460,1594
2232520,M,independent,Dr. Ahmad Jawed Muhsin Zada,داکتر احمد جاوید محسن زاده,95,False,266,277
2233802,M,independent, Arash Shaherpor,آرش شهیرپور,73,False,824,835
2233803,F,independent,Amina Sahar Homayoon,آمنه سحر همایون,97,False,1462,1538
2233805,M,independent, Zaman-u-din Ariani,زمان الدین  آریانی,78,False,707,708
2233806,F,independent,Ustad Zulaikha Akbar Zada Yaftali,استاد زلیخا اکبرزاده یفتلی,61,False,969,1014
2233807,F,independent,Nilofar Darwazi,نیلوفر دروازی,89,False,582,611
2233808,M,independent,Amiri,امیری,7,False,1568,1611
2233809,F,independent, Dr. Maliha Aziz,داکتر ملیحه عزیز,83,False,373,387
2233810,F,independent,Irangull Saihon,ایرانگل سیحون,62,False,1985,2098
2233811,M,independent,Abdul Hakim Hakim Khuwahani,عبدالحکیم حاکم خواهانی,77,False,663,664
2233812,M,independent,Muhammad Zekria Soda,محمد ذکریا سودا,15,False,7514,7982
2233813,M,independent, Alhaj Safiullah Muslim,الحاج صفی الله مسلم,81,False,7835,8632
2233814,M,independent,Abdul Manan Shewa ‐e‐ Sharq,عبدالمنان شیوای شرق,64,False,3731,3661
2233815,M,independent,Abdul Bashir Haidari Pilot,عبدالبشیر حیدری پیلوت,93,False,115,123
2233817,F,Political party,Belqis Najmi,بلقیس نجمی,69,False,280,284
2233818,M,independent,Noor Ahmad Dildar,نور احمد دلداری,85,False,5591,5625
2233819,M,independent,Makhdum Ahmad,مخدوم احمد,66,False,1951,1920
2233820,M,independent,Abdul Shahed Nadiri,عبدالشهید نادری,43,False,1236,1224
2233821,F,independent,Fauzia Kofi,فوزیه کوفی,34,True,15710,16192
2233822,M,independent,Noorullah Hadaf,نور الله هدف,25,False,368,371
2233823,M,independent,Puhanyar Ustad Mahbubullah Hamid,پوهنیار استاد محبوب اله حامد,63,False,1139,1137
2233824,F,independent,Razia Haidari,راضیه حیدری,68,False,907,984
2233825,M,independent,Alhaj Zalmai Mujadidi,الحاج زلمی مجددی,51,True,15357,16410
2233826,M,independent,Sayed Jafar Nadiri,سید جعفر نادری,94,False,1925,1983
2233828,M,independent,Mahbubullah Mutahari,محبوب الله مطهری,21,False,1378,1408
2233829,M,independent,Habibullah Furoghi,حبیب الله فروغی,30,False,2624,2706
2233830,M,independent,Maulawi Abdul Aziz,مولوی عبدالعزیز,36,True,4257,4723
2233831,M,independent,Amanullah Payman,امان الله پیمان,80,True,7797,8289
2233832,M,independent,Alhaj General Akbar Rohgar,الحاج جنرال اکبر روهگر,13,False,1404,1417
2233834,M,independent,Taqi‐u‐din Danishi,تقی الدین دانشی,32,False,1114,1140
2233835,M,independent,Abdul Musawir Sarwari,عبدالمصور سروری,59,False,3321,3934
2233836,M,independent,Habib-u-Rahman Faiq,حبیب الرحمن فایق,90,False,1645,1686
2233837,M,independent,Khalill‐u‐Rahman,خلیل الرحمن,56,False,6230,6243
2233838,M,independent,Kashaf,کشاف,10,False,3267,3535
2233839,M,independent, Sardar Khan,سردار خان,35,False,4495,4755
2233840,M,independent,Abdul Shukor Waqif Hakemi,عبدالشکور واقف حکیمی,8,False,5405,5775
2233841,M,independent,Qudratullah Sharifi,قدرت الله شریفی,38,False,510,521
