station_id,polling_id,delta,Ashraf Ghani Ahmadzai,Dr. Abdullah Abdullah,Hamed Karzai,Ramazan Bashardost,other
5386,1608155,3,0,4,187,2,30
5387,1301009,1,0,132,464,0,0
5388,1301009,2,0,164,431,0,1
5389,1301005,1,0,527,72,0,0
5390,1301005,2,0,282,317,0,0
5391,1301005,3,0,166,422,0,0
5392,106351,1,1,13,106,1,13
5393,106351,2,1,14,104,0,11
5394,106351,3,1,9,74,4,7
5395,106351,4,0,9,83,1,3
5396,1301007,1,0,412,169,1,11
5397,1301007,2,1,447,140,2,2
5398,1301007,3,0,572,19,0,5
5399,1301007,4,0,556,39,0,3
5400,1301007,5,9,545,45,0,0
5401,1301001,1,0,579,17,0,2
5402,1301001,2,0,424,176,0,0
5403,1301001,3,0,578,21,0,1
5404,1301001,4,0,478,119,0,0
5405,1301002,1,0,74,356,0,167
5406,1301002,2,0,13,404,0,182
5407,3207148,1,0,3,49,283,6
5408,3207148,2,0,8,22,120,4
5409,3207148,3,0,0,9,215,2
5410,3207149,1,1,2,16,333,4
5411,3207149,2,0,0,21,326,5
5412,3207146,1,0,7,25,237,2
5413,3207146,2,0,2,14,129,0
5414,3207146,3,0,3,18,121,0
5415,3207147,1,0,52,29,139,8
5416,3207147,2,0,20,30,190,3
5417,3207144,1,0,6,18,208,8
5418,3207144,2,1,7,9,158,10
5419,3207145,1,0,10,136,222,1
5420,3207145,2,0,46,106,165,7
5421,3207142,1,1,17,49,303,6
5422,3207142,2,0,6,33,103,5
5423,3207142,3,0,5,37,108,6
5424,3207143,1,0,4,7,164,0
5425,3207143,2,0,0,10,87,4
5426,3207143,3,0,1,1,214,7
5427,3207140,1,2,36,66,273,7
5428,3207140,2,0,30,37,112,8
5429,3207140,3,0,23,13,89,6
5430,3207141,1,0,2,3,147,2
5431,3207141,2,0,0,300,162,0
5432,2105100,1,0,114,155,198,0
5433,2105100,2,0,100,148,158,1
5434,308151,1,0,224,186,0,1
5435,308151,2,0,60,72,0,0
5436,2106109,1,0,183,68,14,25
5437,2106109,2,1,16,104,2,16
5438,2106109,3,0,31,105,2,14
5439,2106108,1,1,219,65,3,7
5440,2106108,2,1,258,101,2,8
5441,2106108,3,4,240,91,4,11
5442,2106108,4,2,134,58,2,3
5443,2106108,5,0,117,168,1,2
5444,2106108,6,0,75,122,0,4
5445,2106108,7,0,126,104,0,7
5446,308150,1,1,2,198,0,44
5447,308150,2,0,7,569,0,0
5448,2106105,1,0,57,220,1,10
5449,2106105,2,1,51,142,1,30
5450,2106105,3,4,20,103,0,46
5451,2106104,1,0,100,17,3,1
5452,2106104,2,1,186,56,8,0
5453,2106104,3,1,148,52,0,26
5454,2106104,4,0,187,58,2,6
5455,2106107,1,5,14,274,1,4
5456,2106107,2,2,32,228,5,4
5457,2106107,3,1,55,217,0,1
5458,2106107,4,2,8,246,0,7
5459,2106107,5,1,11,153,1,21
5460,2106106,1,1,21,286,7,22
5461,2106106,2,1,2,110,0,9
5462,2106106,3,0,9,95,0,6
5463,2106101,1,0,59,183,242,1
5464,2106101,2,0,49,252,170,1
5465,2106101,3,0,59,238,170,0
5466,2106103,1,0,106,195,20,1
5467,2106103,2,0,75,94,34,1
5468,2106103,3,0,150,173,2,0
5469,2106103,4,0,53,323,3,0
5470,2106103,5,0,197,142,5,5
5471,2106102,1,1,548,46,1,2
5472,2106102,2,1,477,67,0,4
5473,2106102,3,0,280,67,2,5
5474,2707149,1,0,0,0,0,0
5475,2707149,2,0,9,123,1,2
5476,2707149,3,0,0,0,0,0
5477,2707149,4,0,0,0,0,0
5478,2201199,1,5,72,311,37,23
5479,2201199,2,2,59,226,29,11
5480,2201199,3,0,42,202,16,20
5481,2201199,4,0,14,204,18,17
5482,614310,1,1,17,22,418,22
5483,614310,2,0,18,42,456,20
5484,614310,3,0,29,44,472,35
5485,614310,4,0,5,18,259,5
5486,614310,5,0,25,51,554,16
5487,614310,6,2,5,29,372,21
5488,614310,7,0,9,11,463,17
5489,614310,8,0,15,8,540,30
5490,614310,9,0,11,5,547,4
5491,2202030,1,2,35,222,28,27
5492,2202030,2,1,14,178,31,26
5493,2202030,3,1,24,163,26,19
5494,2202030,4,3,5,314,9,11
5495,2202030,5,1,6,241,10,20
5496,2202030,6,1,20,360,16,20
5497,1015391,1,4,0,264,0,24
5498,1015391,2,3,1,225,0,7
5499,1015391,3,2,2,292,1,13
5500,1015391,4,2,8,605,0,178
5501,1005131,1,36,9,239,4,46
5502,1005131,2,22,2,302,8,31
5503,1005131,3,27,3,239,12,45
5504,1005131,4,20,23,322,8,33
5505,1005130,1,6,7,196,4,21
5506,1005130,2,5,4,190,4,18
5507,1005133,1,31,9,225,3,22
5508,1005133,2,30,5,232,0,27
5509,1005133,3,25,7,268,2,28
5510,1005133,4,4,3,134,0,17
5511,1005133,5,1,3,138,0,8
5512,1005132,1,4,4,81,3,37
5513,1005132,2,1,3,181,0,7
5514,1005135,1,39,2,243,3,23
5515,1005135,2,40,4,193,0,11
5516,1005135,3,23,12,264,1,10
5517,1005135,4,11,1,138,1,11
5518,1005135,5,22,4,287,0,35
5519,1005135,6,11,6,283,0,47
5520,614317,1,0,10,18,305,9
5521,614317,2,1,28,31,253,11
5522,614317,3,0,8,14,256,7
5523,614317,4,0,11,20,345,6
5524,614317,5,0,7,34,525,7
5525,1005137,1,1,2,137,0,8
5526,1005137,2,3,6,105,0,1
5527,1005137,3,5,0,138,0,4
5528,1005136,1,29,11,197,3,17
5529,1005136,2,23,6,190,1,27
5530,1005136,3,12,4,146,3,15
5531,1005139,1,60,1,164,0,33
5532,1005139,2,33,2,179,0,39
5533,1005138,1,23,9,211,2,25
5534,1005138,2,10,3,274,0,40
5535,1005138,3,18,5,200,1,20
5536,1005138,4,9,2,260,1,17
5537,1005138,5,0,3,240,0,9
5538,1005138,6,1,6,310,0,19
5539,1005138,7,2,4,302,0,26
5540,611236,1,0,0,400,0,0
5541,611238,1,0,0,600,0,0
5542,611238,2,0,0,600,0,0
5543,2407202,1,1,107,23,0,3
5544,2407202,2,0,88,39,0,3
5545,2407202,3,0,93,23,0,4
5546,2407202,4,0,167,28,0,1
5547,2407202,5,0,364,32,0,1
5548,2407203,1,0,265,24,0,66
5549,2407203,2,0,298,28,0,66
5550,2407200,1,0,93,23,0,18
5551,2407200,2,1,59,29,0,19
5552,2407200,3,1,74,38,0,12
5553,2407200,4,0,87,49,0,11
5554,2407200,5,0,146,37,0,16
5555,2407201,1,14,58,394,0,140
5556,2407201,2,4,102,377,0,23
5557,2407201,3,0,105,510,1,5
5558,2407206,1,1,22,92,0,6
5559,2407206,2,0,12,78,0,3
5560,2407206,3,2,48,17,0,2
5561,2407206,4,0,24,38,0,2
5562,2407207,1,17,1,388,1,5
5563,2407207,2,29,54,505,0,5
5564,2407207,3,56,2,407,0,1
5565,2407207,4,59,7,413,0,62
5566,2407204,1,0,130,8,0,5
5567,2407204,2,0,50,10,0,2
5568,2407204,3,0,218,43,0,15
5569,2407204,4,0,162,7,0,5
5570,2407205,1,2,62,120,0,9
5571,2407205,2,2,32,123,0,4
5572,2407205,3,0,33,92,0,5
5573,2407205,4,0,38,120,0,1
5574,2407205,5,4,36,136,3,4
5575,2407205,6,2,93,66,0,3
5576,2407208,1,186,12,367,0,6
5577,2407208,2,49,10,320,0,3
5578,2407208,3,373,0,8,0,0
5579,2407208,4,103,4,92,0,0
5580,2407209,1,0,29,225,0,4
5581,2407209,2,2,223,20,0,5
5582,2407209,3,0,10,83,0,0
5583,2407209,4,0,0,239,0,1
5584,2208137,1,0,90,83,3,8
5585,2208137,2,1,93,118,6,8
5586,2208137,3,2,212,49,0,4
5587,2208137,4,7,40,131,0,0
5588,2208136,1,0,150,14,0,7
5589,2208136,2,2,137,22,1,6
5590,2208136,3,0,203,7,0,1
5591,2208136,4,0,363,9,0,2
5592,2208139,1,1,228,25,0,4
5593,2208139,2,0,74,14,4,6
5594,2208139,3,0,167,47,0,16
5595,2208139,4,0,220,45,0,7
5596,2208138,1,1,79,231,2,17
5597,2208138,2,0,56,244,3,16
5598,2208138,3,3,52,206,2,19
5599,2208138,4,0,48,112,0,12
5600,2208138,5,3,67,192,1,12
5601,2208138,6,0,20,176,0,201
5602,2208138,7,0,53,192,0,41
5603,2404146,1,0,38,53,2,4
5604,2404146,2,0,12,84,4,2
5605,1806071,1,1,6,403,96,10
5606,1806071,2,0,8,297,54,3
5607,1806071,3,0,5,434,5,0
5608,1806071,4,0,4,284,13,22
5609,1806070,1,0,16,294,84,2
5610,1806070,2,0,29,377,128,1
5611,1806070,3,0,26,318,144,5
5612,1806070,4,0,14,460,36,1
5613,1806070,5,0,77,297,32,7
5614,1806073,1,0,63,156,2,10
5615,1806073,2,2,52,79,1,5
5616,1806073,3,0,55,98,0,2
5617,1806073,4,0,34,112,0,12
5618,1806073,5,0,21,126,1,9
5619,1806073,6,0,34,76,0,7
5620,1806072,1,1,164,194,1,1
5621,1806072,2,0,229,153,0,2
5622,1806072,3,0,224,219,0,0
5623,1806072,4,0,77,361,0,0
5624,1806075,1,0,148,196,3,5
5625,1806075,2,0,146,140,2,12
5626,1806075,3,0,24,129,0,3
5627,1806075,4,0,64,64,0,8
5628,1806074,1,0,293,138,1,7
5629,1806074,2,1,250,177,0,19
5630,1806074,3,0,96,87,0,0
5631,1806074,4,0,85,36,0,0
5632,1806076,1,1,76,201,1,15
5633,1806076,2,0,4,121,2,2
5634,614295,1,0,0,34,63,1
5635,614295,2,0,1,0,54,1
5636,614295,3,0,0,35,89,0
5637,614295,4,0,1,93,52,0
5638,614296,1,0,6,45,415,35
5639,614296,2,1,6,27,467,14
5640,614296,3,0,6,16,322,21
5641,614297,1,0,8,8,101,1
5642,614297,2,0,3,11,62,0
5643,614297,3,0,22,15,43,0
5644,614297,4,0,5,3,128,0
5645,504048,1,51,3,63,0,5
5646,504048,2,50,17,128,0,7
5647,504048,3,137,6,133,0,4
5648,504048,4,124,9,241,0,6
5649,614298,1,0,3,56,124,4
5650,614298,2,0,15,12,169,1
5651,614298,3,0,10,24,168,13
5652,614298,4,0,11,14,174,0
5653,614298,5,0,11,26,218,6
5654,614298,6,0,0,95,97,3
5655,614299,1,0,0,112,156,11
5656,614299,2,0,1,154,139,5
5657,614299,3,1,5,116,154,16
5658,614299,4,0,3,92,136,19
5659,2501016,1,6,7,57,6,1
5660,2501016,2,1,7,42,0,3
5661,2501017,1,9,0,55,0,0
5662,2501017,2,24,20,63,0,3
5663,2501017,3,34,0,215,0,0
5664,2501014,1,13,5,32,1,8
5665,2501014,2,10,10,53,10,8
5666,2501014,3,20,6,44,1,18
5667,2501015,1,38,19,133,1,5
5668,2501015,2,2,8,164,3,1
5669,2501012,1,16,14,155,5,9
5670,2501012,2,13,3,151,5,5
5671,2501013,1,10,4,84,1,3
5672,2501013,2,23,0,32,0,0
5673,2501010,1,18,24,30,7,10
5674,2501010,2,20,19,17,1,2
5675,2501010,3,15,43,55,10,9
5676,2501011,1,20,1,57,37,10
5677,2501011,2,17,9,56,36,6
5678,2501011,3,27,12,78,59,9
5679,2501011,4,9,9,90,46,4
5680,2501011,5,7,12,61,31,18
5681,2501018,1,1,1,89,13,0
5682,2501018,2,0,0,133,5,0
5683,2501019,1,113,26,253,57,2
5684,2501019,2,10,12,138,33,17
5685,2501019,3,4,1,474,1,4
5686,1403038,1,6,242,154,2,18
5687,1403038,2,6,207,72,2,7
5688,1403038,3,0,171,73,3,9
5689,1403039,1,0,126,67,0,4
5690,1403039,2,0,84,85,0,3
5691,1403039,3,0,80,114,0,5
5692,1403039,4,0,89,82,0,2
5693,107380,1,1,156,26,2,2
5694,107380,2,0,177,20,1,6
5695,107380,3,0,163,23,0,4
5696,107380,4,0,32,7,0,2
5697,107380,5,0,0,0,0,0
5698,107380,6,0,0,0,0,0
5699,1413161,1,0,51,23,0,6
5700,1413161,2,0,27,37,0,2
5701,1413161,3,0,23,33,4,9
5702,1413161,4,0,24,25,2,0
5703,1413161,5,0,165,53,0,7
5704,1413161,6,0,34,24,5,8
5705,1413160,1,0,58,52,4,8
5706,1413160,2,0,91,49,5,26
5707,1413160,3,0,89,71,4,14
5708,1413160,4,0,25,63,1,4
5709,1413160,5,0,30,10,0,7
5710,1413160,6,0,11,29,0,1
5711,1413163,1,0,17,91,0,10
5712,1413163,2,0,30,96,0,12
5713,1413163,3,0,20,124,1,11
5714,1413162,1,0,79,146,0,0
5715,1413162,2,0,43,115,4,13
5716,1413162,3,0,17,91,3,6
5717,1413162,4,0,25,104,7,2
5718,1413165,1,0,173,97,7,12
5719,1413165,2,0,133,96,9,27
5720,1413165,3,0,270,234,1,23
5721,1413164,1,1,26,3,0,1
5722,1413164,2,0,7,4,0,0
5723,1413166,1,0,38,16,1,2
5724,1413166,2,1,54,28,1,6
5725,1413166,3,0,113,14,1,12
5726,1003078,1,33,8,276,10,11
5727,1003078,2,39,7,345,10,19
5728,1003078,3,10,2,176,0,2
5729,1003078,4,2,3,145,3,2
5730,2801002,1,5,3,17,0,3
5731,2801002,2,1,2,11,0,1
5732,2801002,3,2,1,28,1,4
5733,2801002,4,7,10,47,1,2
5734,2801002,5,4,7,32,0,1
5735,2801002,6,4,3,26,2,3
5736,2801002,7,4,1,16,0,2
5737,2801002,8,1,3,7,0,1
5738,2801003,1,3,4,23,1,0
5739,2801003,2,12,24,55,1,6
5740,2801003,3,4,3,24,0,0
5741,2801003,4,0,5,26,1,6
5742,2801003,5,26,23,129,1,9
5743,2801003,6,15,29,75,0,6
5744,2801003,7,19,27,59,1,9
5745,2801003,8,6,7,19,1,1
5746,2801001,1,21,0,59,0,18
5747,2801001,2,36,0,25,0,8
5748,2801001,3,20,2,49,0,7
5749,2801001,4,5,0,24,0,7
5750,2801006,1,0,0,7,0,0
5751,2801006,2,0,0,12,0,0
5752,2801006,3,2,1,9,0,2
5753,2801006,4,0,1,49,0,0
5754,2801006,5,1,0,33,0,1
5755,2801006,6,6,0,5,0,0
5756,2801006,7,3,3,43,0,2
5757,2801006,8,1,0,11,0,2
5758,2801006,9,0,3,19,0,4
5759,2801006,10,0,0,16,0,0
5760,2801007,1,1,0,14,0,0
5761,2801007,2,10,0,102,0,4
5762,2801007,3,0,18,76,10,0
5763,2801007,4,2,20,28,0,4
5764,2801007,5,1,0,5,0,0
5765,2801007,6,6,0,26,0,3
5766,2801004,1,0,0,193,0,0
5767,2801004,2,0,0,193,0,0
5768,2801004,3,2,5,84,0,2
5769,2801004,4,0,6,75,0,6
5770,2801004,5,2,17,29,0,2
5771,2801004,6,4,8,182,0,1
5772,2801004,7,5,19,116,0,2
5773,2801005,1,104,0,305,4,119
5774,2801005,2,0,3,588,4,2
5775,2801005,3,150,3,439,0,7
5776,2801005,4,0,43,250,0,0
5777,2801005,5,54,86,432,0,23
5778,2801005,6,130,28,448,0,4
5779,2801005,7,0,0,600,0,0
5780,2801005,8,0,100,500,0,0
5781,2801005,9,150,0,450,0,0
5782,2801008,1,6,20,54,5,33
5783,2801008,2,0,10,41,0,0
5784,2801008,3,0,20,50,0,0
5785,2801008,4,0,0,104,0,0
5786,2801008,5,0,0,144,0,25
5787,2801008,6,4,3,7,0,1
5788,2801008,7,0,8,29,13,2
5789,2801008,8,9,0,0,0,0
5790,2801009,1,3,10,36,7,2
5791,2801009,2,3,3,24,2,5
5792,2801009,3,5,3,10,0,1
5793,2801009,4,5,7,18,0,0
5794,2801009,5,1,1,5,1,4
5795,2801009,6,15,1,3,0,1
5796,2801009,7,3,8,3,0,1
5797,2801009,8,1,2,14,2,2
5798,2801009,9,3,3,3,0,0
5799,2801009,10,3,1,0,0,0
5800,101248,1,8,71,116,7,12
5801,101248,2,17,118,111,24,13
5802,101248,3,30,132,160,20,15
5803,2401031,1,20,199,240,13,37
5804,2401031,2,14,221,269,14,18
5805,2401031,3,12,178,218,14,20
5806,2401031,4,14,134,137,12,11
5807,2401031,5,17,142,176,7,11
5808,2401031,6,16,148,176,11,19
5809,2401031,7,13,196,225,15,22
5810,2401031,8,12,153,160,6,25
5811,2401031,9,11,120,172,10,11
5812,2401031,10,4,98,148,4,3
