"Province","اسم ولایت","District","اسم ولسوالی","Polling Center Name and Location","موقیعت مرکز رایدهی","Prov","Dist","ProvDist","PC Code /
کود  مرکز رای دهی","Estimated Voters/
تخمین رای دهندگان","Total PS/
تعداد محلات","Male/
مرد","Female/
زن","Kuchi/
کوچی","Accessibility/
دسترسی"
"Paktia","پکتیا","DAND PATAN","دند پتان","Gulab Khan Shops, Mir Hassan Village","د گلاب خان دکانونه, د میر حسن کلی",8,8,808,808182,1500,4,2,2,0,"سرك"
"Paktia","پکتیا","DAND PATAN","دند پتان","Shirwana Algada, Hassan Lagada","شیروانه الگاده, حسن لگاده",8,8,808,808183,816,2,2,0,0,"سرك"
"Paktia","پکتیا","DAND PATAN","دند پتان","Sayda Gul House, Hassan Lagada","د سیده گل هجره, حسن لگاده",8,8,808,808184,800,2,0,2,0,"سرك"
"Paktia","پکتیا","DAND PATAN","دند پتان","Mosque, Shpoli Khola","مسجد, شپولی خوله",8,8,808,808189,1500,4,2,2,0,"سرك"
"Paktia","پکتیا","DAND PATAN","دند پتان","Mato borgh mosque","مټورخ مسجد ،دمټورخ كلي,",8,8,808,808210,600,2,1,1,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Tsamkanai District Clinic, Shahr-e-Naw","د چمکنیو د ولسوالی کلینک, شهری نو",8,9,809,809156,766,2,2,0,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Central District Hospital, Shahr-e-Naw","د ولسوالی مرکزی هسپتال, شهری نو",8,9,809,809157,850,2,0,2,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Noor Mohammad House, Bagyaar","د نور محمد هجره, بگیار",8,9,809,809158,1800,3,3,0,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Sultan House, Bagyaar","د سلطان هجره, بگیار",8,9,809,809159,750,2,0,2,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Shops, Mangyaar","دکانونه, منگیار",8,9,809,809160,1900,3,3,0,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Mosque, Sulaiman Khel","مسجد, سلیمان خیل",8,9,809,809162,1800,3,3,0,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Ali Shah Khan House, Sulaiman Khel","علی شاه خان هجره, سلیمان خیل",8,9,809,809163,700,2,0,2,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Sepando Kach Tent, Nargisi","د سپندو کچ خیمه, نرگسی",8,9,809,809164,1900,3,3,0,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Eid Wazir House, Nargisi","د عید وزیر هجره, نرگسی",8,9,809,809165,2790,3,0,3,0,"سرك"
"Paktia","پکتیا","SAMKANAI","حمکنی","Qader Khan House, Babo Khel","د قادر خان هجره, بابو خیل",8,9,809,809169,2000,3,0,3,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Hashim Khel Shop, Ali Khel","د هاشم خیلو دکان, علی خیل",8,10,810,810053,750,2,2,0,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Miser Khel Mosque, Ali Khel","مسر خیلو مسجد, علی خیل",8,10,810,810054,750,2,0,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Maari Khel School, Mari Khel","د ماری خیلو مکتب, مری خیل",8,10,810,810055,900,3,3,0,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Shah Mohammad Mosque, Mari Khel","د شاه محمد مسجد, مری خیل",8,10,810,810056,500,2,0,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Rokiano Religious School, Rokian","د روکیانو مدرسه, روکیان",8,10,810,810057,1200,4,2,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Shishti Bazar, Shishta","شیشتاه بازار, شیشته",8,10,810,810059,1200,4,4,0,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Kotakai Mosque, Shishta Kotakai","مسجد, شیشته کوت کای",8,10,810,810060,700,2,0,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Rahmatullah Shop, Hassan Lagada","د رحمت الله دکان, حسن لگاده",8,10,810,810063,700,2,2,0,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Hassan Lagada Mosque, Hassan Lagada","د حسن الگادی مسجد, حسن لگاده",8,10,810,810064,800,2,0,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Mohammadullah School, Belot","محمد الله مکتب, بیلوت",8,10,810,810065,1200,4,2,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Mir Mohammad Shop, Khawazi Khel","د میر محمد دکان, خوازی خیل",8,10,810,810067,750,2,2,0,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Kuhna Khel School, Kuhna Khel","د کانه خیلو مکتب, کنهه خیل",8,10,810,810068,800,2,0,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Faqir Baba School, Faqir Baba","د فقیر بابا مکتب, فقیر بابا",8,10,810,810070,1700,5,3,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Sabil House, Bayan Khel","د صبیل کور, بیان خیل",8,10,810,810073,1700,5,3,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Ahmad Khel School, Ghonzai Ahmad Khel","د احمد خیلو مکتب, غونزی احمد خیل",8,10,810,810074,1700,5,3,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Shamsher House, Gul Ghundi","د شمشیر کور, گل عوندی",8,10,810,810076,1600,5,3,2,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Kot Kai Mosque, Kot Kai","د کوت کی مسجد, کوت کای",8,10,810,810077,1000,4,3,1,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Sarwan khail School","سرواڼ خيل مكتب،سرواڼ خيل,",8,10,810,810211,500,2,1,1,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Khair mina School","دخيرمني مكتب،خيرمنه,",8,10,810,810212,600,2,1,1,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Sor Gull School","دسورګل مكتب، سورګل,",8,10,810,810213,700,3,2,1,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Shagi School","دشګي مكتب، شګه,",8,10,810,810214,934,3,2,1,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Ali Sangi Clinic","دعليسنګي كلينك،علي سنګي,",8,10,810,810215,1200,3,2,1,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Mahrom Stiya School","محرم ستيا مكتب، محرم ستيا,",8,10,810,810216,1100,3,2,1,0,"سرك"
"Paktia","پکتیا","JAJI","جاجی","Badala School","دبدالي مكتب بداله,",8,10,810,810217,600,2,1,1,0,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Rod High School, Rod Shali Khel","د رود لیسه, رود شالی خیل",8,11,811,811190,2000,5,3,2,0,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Primary School, Salam Khel","ابتدایه مکتب, سلام خیل",8,11,811,811191,2000,5,2,0,3,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Qader House, Salam Khel","د قادر کور, سلام خیل",8,11,811,811192,636,3,0,3,0,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Khwaja Ali Tomb, Esa Khel","زیارت, عیسی خیل",8,11,811,811193,1000,3,3,0,0,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Farooq House, Esa Khel","د فاروق کور, عیسی خیل",8,11,811,811194,900,3,0,3,0,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Machlagho High School, Nora Khel","د مچلغو لیسه, نوره خیل",8,11,811,811195,2100,6,3,0,3,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Machlagho Clinic, Nora Khel","د مچلغو کلینک, نوره خیل",8,11,811,811196,800,3,1,2,0,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Mamozo Primary School, Mamozai","ابتدایه مکتب, ماموزی",8,11,811,811197,1300,5,3,2,0,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Sherzak House, Akhund Khel","د شیرزک هجره, اخوند خیل",8,11,811,811198,1500,5,3,2,0,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Gharak Secondary School, Gharak","د غرک متوسطه مکتب, عرک",8,11,811,811199,900,3,3,0,0,"سرك"
"Paktia","پکتیا","AHMAD ABAD","احمدآباء","Mia Omar Tomb, Gharak","د غرک د میا عمر زیارت, عرک",8,11,811,811200,800,3,0,3,0,"سرك"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Ali Baba High school, Sharan","علی بابا  لیسه, شرن",7,1,701,701001,1500,4,4,0,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Hospital, Sharan","رغتون, شرن",7,1,701,701002,900,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Primary school, Mohammad Khail","لمرنی هونحی, محمد خیل",7,1,701,701003,900,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Old Polio center, Mohammad Khail","زوړ دپولیو مرکز, محمد خیل",7,1,701,701004,800,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Lomranai (First) School, Maswas","لمړنی هونځی, مسواس",7,1,701,701005,900,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Mosque,Maswas","جماعت, مسواس",7,1,701,701006,900,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Maswas Primary school","مکتب ابتدایه مسواس",7,1,701,701007,1500,3,2,1,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Primary school, Sarikala","لمړنی هونځی, سریکالا",7,1,701,701009,1000,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Duranai Guestroom, Sarikala","ددرانی میلمستون, سریکالا",7,1,701,701010,900,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Mosuque, Dalaw","جماعت, دﺍﻠو",7,1,701,701011,1000,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Malek Ahmad Khan guesthouse, Dalaw","ملیک احمد جان میلمستون, دﺍﻠو",7,1,701,701012,900,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Mosque, Sapwani","جماعت, سپوانی",7,1,701,701013,800,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Dageer Guesthouse, Sapwani","داگیر میلمستون, سپوانی",7,1,701,701014,800,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Old school, Kotawal","زﯘڔ مکتب, کوتوال",7,1,701,701020,800,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Jeeni School, Shahbuddin","جینی  مکتب, شاہ بدﯾن",7,1,701,701021,924,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Mosque, Shahbuddin","جماعت, شهاب الدین",7,1,701,701022,1200,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Abdullah Guesthouse, Tawakatach","عبداﷲ میلمستون, توا کتچ",7,1,701,701025,2000,5,0,0,5,"سرک-موتر"
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Ali baba primary school","علي بابا ابتداييه ښوونځئ,",7,1,701,701281,1200,3,3,0,0,
"Paktika","پکتیکا","PROVINCIAL CENTER (SHARAN)","مرکز پکتیکا - شرن","Gharawal guest house","غروال ميلمستون,",7,1,701,701282,1200,3,0,0,3,
"Paktika","پکتیکا","MATA KHAN","متاخان","Mosque, District Center","جماعت, مرکز ولسوالی",7,2,702,702027,1200,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","MATA KHAN","متاخان","Zara qala, District center","زړه قلعه, مرکز ولسوالی",7,2,702,702028,1000,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","MATA KHAN","متاخان","Koti khil Mosque, Kotikhil","کوتی خیل جماعت, کوتی خیل",7,2,702,702029,1288,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","MATA KHAN","متاخان","Clinic, Kotikhil","کلینیک, کوتی خیل",7,2,702,702030,1000,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","MATA KHAN","متاخان","Sayedo Qala (Tent)","قلعه سیدو(خیمه)",7,2,702,702031,1500,3,2,1,0,"سرک-موتر"
"Paktika","پکتیکا","MATA KHAN","متاخان","Kotikhil (Tent)","کوتی خیل(خیمه)",7,2,702,702035,1800,3,2,1,0,"سرک-موتر"
"Paktika","پکتیکا","MATA KHAN","متاخان","District Ceneter (Tent ), China bagh","مرکز ولسوالی ,چینه باغ(خیمه)",7,2,702,702037,1800,3,0,0,3,"سرک-موتر"
"Paktika","پکتیکا","MATA KHAN","متاخان","Mata khan High school","ليسه مټا خان,",7,2,702,702283,1500,2,2,0,0,
"Paktika","پکتیکا","YOSEF KHEIL","یوسف خیل","Bazi wani Mosque, Yousef khil Center","باذی وانی جماعت, یوصف خیل مرکز",7,3,703,703039,1200,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","YOSEF KHEIL","یوسف خیل","Bazi wani Mosque, Yousef khil Center","خاج پتی میلمستون, یوصف خیل مرکز",7,3,703,703040,1200,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","YOSEF KHEIL","یوسف خیل","Old school in Mirza khil Bazar, Moosh khil","د میرزاخییلو بازار زوړمکتب, موش خیل",7,3,703,703041,1000,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","YOSEF KHEIL","یوسف خیل","Modir Rasool Guesthouse, Mooshkhil","مدیر رسول میلمستون, موش خیل",7,3,703,703042,1000,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","YOSEF KHEIL","یوسف خیل","Mosque, Maist","جماعت, میست",7,3,703,703043,1000,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","YOSEF KHEIL","یوسف خیل","Ramazan Guestroom, Maist","رمضان میلمستون, میست",7,3,703,703044,1052,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","YAHYA KHEIL","یحیی خیل","Noor Mohammad Guestroom, Yahya khil","نور محمد میلمستون, یحیا خیل",7,4,704,704047,800,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","YAHYA KHEIL","یحیی خیل","Abdurrahman guestroom, Yahyakhil","عبدالرحمن میلمستون, یحیا خیل",7,4,704,704048,800,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","YAHYA KHEIL","یحیی خیل"," Qarabdin school","مکتب قرب دین",7,4,704,704049,800,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","YAHYA KHEIL","یحیی خیل","Mosuque and Naik Mohammad Boys and Girls' school, Ghayeb khil","جماعت او نیک محمد نارینه او ښځیینه میلمستون, غائب خیل",7,4,704,704051,800,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","YAHYA KHEIL","یحیی خیل"," District Center (Tent)","مرکز ولسوالی(خیمه)",7,4,704,704053,800,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","YAHYA KHEIL","یحیی خیل","District center  M. Yaqub mosque","مرکز ولسوالی مسجد محمد یعقوب",7,4,704,704057,800,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","YAHYA KHEIL","یحیی خیل","District Center (Tent)","مرکز ولسوالی(خیمه)",7,4,704,704059,800,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","OMANAH","اومنه","District Center (Tent)","مرکز ولسوالی(خیمه)",7,5,705,705067,2000,5,4,1,0,"سرک-موتر"
"Paktika","پکتیکا","OMANAH","اومنه","Sapina High school ","مکتب سپینه",7,5,705,705069,1400,4,3,1,0,"سرک-موتر"
"Paktika","پکتیکا","OMANAH","اومنه","District Center Clinic ( Spena)","مركزولسوالي كلينك سپنه,",7,5,705,705284,776,3,3,0,0,
"Paktika","پکتیکا","SAR RAWZA","سرروضه","School, Sarwazah","هونخی, سروازہ",7,6,706,706073,900,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","SAR RAWZA","سرروضه","Elementary school, Sarwazah","لمړنی هونځی, سروازہ",7,6,706,706074,700,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","SAR RAWZA","سرروضه","Big Mosque, Sultani","ستر جماعت, سلتﺍنی",7,6,706,706077,700,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","SAR RAWZA","سرروضه","Malek Zaher Guestroom, Sultani","ملک ظاهر میلمستون, سلتﺍنی",7,6,706,706078,900,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","SAR RAWZA","سرروضه","District Center (Tent)","مرکز ولسوالی(خیمه)",7,6,706,706079,900,3,2,1,0,"سرک-موتر"
"Paktika","پکتیکا","SAR RAWZA","سرروضه","Sar rawza Clinic","سروضي كلينك,",7,6,706,706285,800,3,2,1,0,
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Naeem Shop, Khair kot","نعیم دوکان, خیر کوث",7,7,707,707085,650,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Haji Mir Ahmad Guestroom, Khair Kot","حاجی میر احمد میلمستون, خیر کوث",7,7,707,707086,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Segana Markaz Zarghon Shar Bazar, Sagnah","سیگانه مرکز زرغون ښاربازار, سگنه",7,7,707,707087,650,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Abdul Manan House, Sagnah","عبدلمنان کور, سگنه",7,7,707,707088,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Payendah khail village school, Apendah khail","پاینده خیل کلی هونځی, ﭙﺍینده خیل",7,7,707,707089,650,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Sahib jan House, Apendah khail","صاحب جان کور, ﭙﺍینده خیل",7,7,707,707090,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","District center (Tent)","مرکز ولسوالی(خیمه)",7,7,707,707091,650,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Malazai Mosque, Malazai","ملازی جماعت, ملا زی",7,7,707,707093,350,1,1,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Shareef Guestroom, Malazai","شریف میلمستون, ملا زی",7,7,707,707094,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Jami Jomat, Mohammad Hassan","جامی جماعت, محمد حسن",7,7,707,707095,650,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Ibrahim Guestroom, Mohamad Hassan","ابراهیم میلمستون, محمد حسن",7,7,707,707096,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Mohammad Doust Mosuque, Mohammad Doust","محمددوست جماعت, محمد دوست",7,7,707,707097,650,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Ahmad Khan Guestroom, Mohammad Doust","احمد حان میلمستون, محمد دوست",7,7,707,707098,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Faselah Compound, Center","فاصله کامﭙاوند, مرکز",7,7,707,707099,2000,7,0,0,7,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","District center, Bak khail","والسوالی مرکز, بک خیل",7,7,707,707101,650,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Daud Jan guestroom, Bak khail","داودجان میلمستون, بک خیل",7,7,707,707102,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Mosque, Shahkhail","جماعت, شاه خیل",7,7,707,707103,650,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Ajab khan Guestroom, Shah khail","عجب خان میلمستون, شاه خیل",7,7,707,707104,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Haji Pachah Mosque, Adeen","حاجی باچا جماعت, ادین",7,7,707,707105,650,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Haji khial Guestroom, Adeen","حاجی خیال میلمستون, ادین",7,7,707,707106,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Mosque, Haji Khial gul","جماعت, حاجی خیال گل",7,7,707,707107,650,2,2,0,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Shah Alam Guestroom, Haji khial gul","شاعلم میلمستون, حاجی خیال گل",7,7,707,707108,650,2,0,2,0,"سرک-موتر"
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Say gana Primary school","ابتداييه ښوونځي سي ګانه,",7,7,707,707287,650,2,2,0,0,
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","District center mosque","بازار جومات ولسوالي مركز,",7,7,707,707288,748,2,2,0,0,
"Paktika","پکتیکا","ZARGHOON SHAHER","زرغون شهر","Say gana Village Mosque","دكلي جومات سي ګانه,",7,7,707,707289,700,2,1,1,0,
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Zoor District center, District center","زور دوالسوالی مرکز, دوالسوالی مرکز",7,8,708,708109,900,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Jani khail Bazar Mosque, District Center","د جانی خیلو بازار جماعت, دوالسوالی مرکز",7,8,708,708110,700,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Mollah Ghani Guestroom, Jalalzo","ملاح غنی میلمستون, جلالزو",7,8,708,708111,800,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Jalozo Girls' School, Jalalzo","جلوزو نجونو مکتب, جلالزو",7,8,708,708112,800,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Abdullah Guestroom, Shahdi khail","اعبدالله میلمستون, شادی خیل",7,8,708,708113,900,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Sadi khail Village Mosque, Shahdi khail","سدی خیل  د کلی جماعت, شادی خیل",7,8,708,708114,700,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Hasi village Mosque, Hasti","هسی  کلی جماعت, هستی",7,8,708,708115,650,3,3,0,0,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Malek Abdullah Guestroom, Hasti","ملک اعبدالله میلمستون, هستی",7,8,708,708116,800,3,0,3,0,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Jani khil School, Jani khil","جانی خیل مکتب, جانی خیل",7,8,708,708119,700,3,0,0,3,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Shah khil Abad School Center  (Jani khil )","مکتب شاخیل آباد مرکز(جانی خیل)",7,8,708,708121,1300,4,3,1,0,"سرک-موتر"
"Paktika","پکتیکا","Jani Kheil (Paktika)","جانی خیل","Bazaar Mosque","بازار جومات,",7,8,708,708290,656,3,0,3,0,
"Paktika","پکتیکا","GOMAL","گومل","Katoori Guestroom, Nemat Abad","کتوری میلمستون, نیعمت ﺁباد",7,9,709,709125,300,3,2,1,0,"هوایی"
"Paktika","پکتیکا","GOMAL","گومل","Khan Gul Guestroom, Nemat Abad","خان گل میلمستون, نیعمت ﺁباد",7,9,709,709126,350,3,2,1,0,"هوایی"
"Paktika","پکتیکا","GOMAL","گومل","Bazar Mosque, Shakeeng","دبازار جماعت, شکینگ",7,9,709,709127,200,3,2,1,0,"هوایی"
"Paktika","پکتیکا","GOMAL","گومل","Zareef khan guestroom, Shakeeng","زریف خان میلمستون, شکینگ",7,9,709,709128,300,3,2,1,0,"هوایی"
"Paktika","پکتیکا","GOMAL","گومل","Secondary school, Sayed Khil","منځینی هونځی, سعید خیل",7,9,709,709143,300,3,2,1,0,"هوایی"
"Paktika","پکتیکا","GOMAL","گومل","Mosque, Sayed Khil","جماعت, سعید خیل",7,9,709,709144,250,3,2,1,0,"هوایی"
"Paktika","پکتیکا","GOMAL","گومل","Eisa ji school, Meenzi","عیسی جی مکتب, مینزی",7,9,709,709145,900,6,0,0,6,"هوایی"
"Paktika","پکتیکا","GOMAL","گومل","Shaken Primary School","ابتدائيه ښوونځي شكين,",7,9,709,709291,250,3,2,1,0,
"Paktika","پکتیکا","GOMAL","گومل","Madel Shaken school","منځني ښوونځي شكين,",7,9,709,709292,256,3,2,1,0,
"Paktika","پکتیکا","GOMAL","گومل"," Khir Manzi village (Tent)","قریه خیر منزی(خیمه)",7,9,709,709293,300,3,2,1,0,
"Paktika","پکتیکا","Surubi (Paktika)","سروبی","Noway hali Mosque, Sorobi","نوای حالی جماعت, سروبی",7,10,710,710147,300,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","Surubi (Paktika)","سروبی","Khan Moh Mosque, Sorobi","خان موح جماعت, سروبی",7,10,710,710148,300,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","Surubi (Paktika)","سروبی","Mosque, Khani Qala","جماعت, خانی قلعه",7,10,710,710149,400,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","Surubi (Paktika)","سروبی","Payendeh Mosque, Khani Qala","پایندی جماعت, خانی قلعه",7,10,710,710150,300,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","Surubi (Paktika)","سروبی","District center  school","مکتب ,مرکز ولسوالی",7,10,710,710155,400,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","Surubi (Paktika)","سروبی","District center Clinic ","کلینیک,مرکز ولسوالی",7,10,710,710156,300,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","Surubi (Paktika)","سروبی","Mosque, Abas Khil","جماعت, اباس خیل",7,10,710,710157,400,2,1,1,0,"سرک-موتر"
"Paktika","پکتیکا","Surubi (Paktika)","سروبی","Ibrahim Guestroom, Abas Khil","ابراهیم میلمستون, اباس خیل",7,10,710,710158,300,2,1,1,0,"سرک-موتر"
